module	name	parameters	line	file	status
Board.Model.Item.ItemSticker	ItemSticker:SetRewardPosition	pos	136	code/Lua/decompiled/Board/Model/Item/ItemSticker.lua	unluac decompile; body in complete file
Board.Model.Item.ItemSticker	ItemSticker:OnRewardClaimed		143	code/Lua/decompiled/Board/Model/Item/ItemSticker.lua	unluac decompile; body in complete file
Board.Model.Item.ItemSwallow	ItemSwallow.Create	itemConfig	5	code/Lua/decompiled/Board/Model/Item/ItemSwallow.lua	unluac decompile; body in complete file
Board.Model.Item.ItemSwallow	ItemSwallow:Init	itemConfig	11	code/Lua/decompiled/Board/Model/Item/ItemSwallow.lua	unluac decompile; body in complete file
Board.Model.Item.ItemSwallow	ItemSwallow:FromSerialization	dbTable	34	code/Lua/decompiled/Board/Model/Item/ItemSwallow.lua	unluac decompile; body in complete file
Board.Model.Item.ItemSwallow	ItemSwallow:ToSerialization	dbTable	38	code/Lua/decompiled/Board/Model/Item/ItemSwallow.lua	unluac decompile; body in complete file
Board.Model.Item.ItemSwallow	ItemSwallow:Update		42	code/Lua/decompiled/Board/Model/Item/ItemSwallow.lua	unluac decompile; body in complete file
Board.Model.Item.ItemSwallow	ItemSwallow:_GetTargetItems		50	code/Lua/decompiled/Board/Model/Item/ItemSwallow.lua	unluac decompile; body in complete file
Board.Model.Item.ItemSwallow	ItemSwallow:OnTap	index	68	code/Lua/decompiled/Board/Model/Item/ItemSwallow.lua	unluac decompile; body in complete file
Board.Model.Item.ItemSwallow	ItemSwallow:HasSomethingToSwallowInBoard		94	code/Lua/decompiled/Board/Model/Item/ItemSwallow.lua	unluac decompile; body in complete file
Board.Model.Item.ItemSwallow	ItemSwallow:WillCostItem		104	code/Lua/decompiled/Board/Model/Item/ItemSwallow.lua	unluac decompile; body in complete file
Board.Model.Item.ItemSwallow	ItemSwallow:WillSwallow		108	code/Lua/decompiled/Board/Model/Item/ItemSwallow.lua	unluac decompile; body in complete file
