module	field	assignment_line	file	interpretation
Board.Model.Item.ItemBubble	m_breakCost	27	code/Lua/decompiled/Board/Model/Item/ItemBubble.lua	assignment observed; dynamic field
Board.Model.Item.ItemBubble	m_bubbleTime	28	code/Lua/decompiled/Board/Model/Item/ItemBubble.lua	assignment observed; dynamic field
Board.Model.Item.ItemBubble	m_startTimer	36	code/Lua/decompiled/Board/Model/Item/ItemBubble.lua	assignment observed; dynamic field
Board.Model.Item.ItemBubble	m_lockBreak	273	code/Lua/decompiled/Board/Model/Item/ItemBubble.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	event	41	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_duration	42	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_stageConfig	43	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_costEnergy	44	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_curStage	45	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_curLevel	46	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_startTimer	49	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_state	50	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_state	59	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_curStage	65	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_curLevel	66	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_startTimer	70	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_curStage	71	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_curLevel	72	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_startTimer	73	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_state	74	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_curStage	76	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_state	88	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_state	92	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_startTimer	93	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_state	106	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_state	124	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_startTimer	125	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_state	135	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_startTimer	139	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_state	146	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_curStage	241	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_curLevel	242	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_state	245	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_startTimer	246	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_startTimer	253	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_state	254	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_startTimer	257	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_state	258	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_startTimer	317	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemCharge	m_state	318	code/Lua/decompiled/Board/Model/Item/ItemCharge.lua	assignment observed; dynamic field
Board.Model.Item.ItemChoose	m_chooseConfig	12	code/Lua/decompiled/Board/Model/Item/ItemChoose.lua	assignment observed; dynamic field
Board.Model.Item.ItemChoose	m_choices	17	code/Lua/decompiled/Board/Model/Item/ItemChoose.lua	assignment observed; dynamic field
Board.Model.Item.ItemChoose	m_choices	33	code/Lua/decompiled/Board/Model/Item/ItemChoose.lua	assignment observed; dynamic field
Board.Model.Item.ItemChoose	m_choices	60	code/Lua/decompiled/Board/Model/Item/ItemChoose.lua	assignment observed; dynamic field
Board.Model.Item.ItemChoose	m_choices	89	code/Lua/decompiled/Board/Model/Item/ItemChoose.lua	assignment observed; dynamic field
Board.Model.Item.ItemChoose	m_choices	95	code/Lua/decompiled/Board/Model/Item/ItemChoose.lua	assignment observed; dynamic field
Board.Model.Item.ItemChoose	m_choices	99	code/Lua/decompiled/Board/Model/Item/ItemChoose.lua	assignment observed; dynamic field
Board.Model.Item.ItemChoose	m_choices	101	code/Lua/decompiled/Board/Model/Item/ItemChoose.lua	assignment observed; dynamic field
Board.Model.Item.ItemCobweb	m_innerItemCode	11	code/Lua/decompiled/Board/Model/Item/ItemCobweb.lua	assignment observed; dynamic field
Board.Model.Item.ItemCollectable	m_rewards	11	code/Lua/decompiled/Board/Model/Item/ItemCollectable.lua	assignment observed; dynamic field
Board.Model.Item.ItemCollectable	m_bIsSuperRewards	12	code/Lua/decompiled/Board/Model/Item/ItemCollectable.lua	assignment observed; dynamic field
Board.Model.Item.ItemDig	event	14	code/Lua/decompiled/Board/Model/Item/ItemDig.lua	assignment observed; dynamic field
Board.Model.Item.ItemDig	m_state	17	code/Lua/decompiled/Board/Model/Item/ItemDig.lua	assignment observed; dynamic field
Board.Model.Item.ItemDig	m_curLevel	18	code/Lua/decompiled/Board/Model/Item/ItemDig.lua	assignment observed; dynamic field
Board.Model.Item.ItemDig	m_maxLevel	19	code/Lua/decompiled/Board/Model/Item/ItemDig.lua	assignment observed; dynamic field
Board.Model.Item.ItemDig	m_deleted	20	code/Lua/decompiled/Board/Model/Item/ItemDig.lua	assignment observed; dynamic field
Board.Model.Item.ItemDig	m_state	24	code/Lua/decompiled/Board/Model/Item/ItemDig.lua	assignment observed; dynamic field
Board.Model.Item.ItemDig	m_deleted	44	code/Lua/decompiled/Board/Model/Item/ItemDig.lua	assignment observed; dynamic field
Board.Model.Item.ItemDig	m_state	46	code/Lua/decompiled/Board/Model/Item/ItemDig.lua	assignment observed; dynamic field
Board.Model.Item.ItemExtraSpread	m_itemModel	14	code/Lua/decompiled/Board/Model/Item/ItemExtraSpread.lua	assignment observed; dynamic field
Board.Model.Item.ItemExtraSpread	m_boardModel	15	code/Lua/decompiled/Board/Model/Item/ItemExtraSpread.lua	assignment observed; dynamic field
Board.Model.Item.ItemFall	m_boardModel	18	code/Lua/decompiled/Board/Model/Item/ItemFall.lua	assignment observed; dynamic field
Board.Model.Item.ItemFall	m_bfalling	19	code/Lua/decompiled/Board/Model/Item/ItemFall.lua	assignment observed; dynamic field
Board.Model.Item.ItemFall	m_bCanFall	23	code/Lua/decompiled/Board/Model/Item/ItemFall.lua	assignment observed; dynamic field
Board.Model.Item.ItemFall	m_bCanFall	24	code/Lua/decompiled/Board/Model/Item/ItemFall.lua	assignment observed; dynamic field
Board.Model.Item.ItemFall	m_fallingDurationLeft	31	code/Lua/decompiled/Board/Model/Item/ItemFall.lua	assignment observed; dynamic field
Board.Model.Item.ItemFall	m_bfalling	33	code/Lua/decompiled/Board/Model/Item/ItemFall.lua	assignment observed; dynamic field
Board.Model.Item.ItemFall	m_fallingDurationLeft	34	code/Lua/decompiled/Board/Model/Item/ItemFall.lua	assignment observed; dynamic field
Board.Model.Item.ItemFall	m_bfalling	41	code/Lua/decompiled/Board/Model/Item/ItemFall.lua	assignment observed; dynamic field
Board.Model.Item.ItemFall	m_fallingDurationLeft	44	code/Lua/decompiled/Board/Model/Item/ItemFall.lua	assignment observed; dynamic field
Board.Model.Item.ItemFall	m_bfalling	88	code/Lua/decompiled/Board/Model/Item/ItemFall.lua	assignment observed; dynamic field
Board.Model.Item.ItemFall	m_fallingDurationLeft	89	code/Lua/decompiled/Board/Model/Item/ItemFall.lua	assignment observed; dynamic field
Board.Model.Item.ItemFreefallBoss	event	12	code/Lua/decompiled/Board/Model/Item/ItemFreefallBoss.lua	assignment observed; dynamic field
Board.Model.Item.ItemFreefallBoss	m_itemType	13	code/Lua/decompiled/Board/Model/Item/ItemFreefallBoss.lua	assignment observed; dynamic field
Board.Model.Item.ItemFreefallBoss	m_activityModel	14	code/Lua/decompiled/Board/Model/Item/ItemFreefallBoss.lua	assignment observed; dynamic field
Board.Model.Item.ItemFreefallBoss	m_slotId	18	code/Lua/decompiled/Board/Model/Item/ItemFreefallBoss.lua	assignment observed; dynamic field
Board.Model.Item.ItemFreefallBoss	m_slotId	23	code/Lua/decompiled/Board/Model/Item/ItemFreefallBoss.lua	assignment observed; dynamic field
Board.Model.Item.ItemFreefallBoss	m_mainItem	63	code/Lua/decompiled/Board/Model/Item/ItemFreefallBoss.lua	assignment observed; dynamic field
Board.Model.Item.ItemFreefallBoss	m_subItems	67	code/Lua/decompiled/Board/Model/Item/ItemFreefallBoss.lua	assignment observed; dynamic field
Board.Model.Item.ItemFreefallBoss	m_subItems	68	code/Lua/decompiled/Board/Model/Item/ItemFreefallBoss.lua	assignment observed; dynamic field
Board.Model.Item.ItemGray	m_innerItemCode	11	code/Lua/decompiled/Board/Model/Item/ItemGray.lua	assignment observed; dynamic field
Board.Model.Item.ItemHuntCloudKey	m_rewards	11	code/Lua/decompiled/Board/Model/Item/ItemHuntCloudKey.lua	assignment observed; dynamic field
Board.Model.Item.ItemHuntCloudKey	m_boardModel	12	code/Lua/decompiled/Board/Model/Item/ItemHuntCloudKey.lua	assignment observed; dynamic field
Board.Model.Item.ItemHuntCloudKey	m_itemType	13	code/Lua/decompiled/Board/Model/Item/ItemHuntCloudKey.lua	assignment observed; dynamic field
Board.Model.Item.ItemHuntCloudKey	m_swallowPos	37	code/Lua/decompiled/Board/Model/Item/ItemHuntCloudKey.lua	assignment observed; dynamic field
Board.Model.Item.ItemIce	m_innerItemCode	11	code/Lua/decompiled/Board/Model/Item/ItemIce.lua	assignment observed; dynamic field
Board.Model.Item.ItemIce	m_startTimer	12	code/Lua/decompiled/Board/Model/Item/ItemIce.lua	assignment observed; dynamic field
Board.Model.Item.ItemIce	m_countDown	13	code/Lua/decompiled/Board/Model/Item/ItemIce.lua	assignment observed; dynamic field
Board.Model.Item.ItemIce	m_isTempIce	14	code/Lua/decompiled/Board/Model/Item/ItemIce.lua	assignment observed; dynamic field
Board.Model.Item.ItemMapBlocker	m_innerItemCode	12	code/Lua/decompiled/Board/Model/Item/ItemMapBlocker.lua	assignment observed; dynamic field
Board.Model.Item.ItemMapBlocker	m_unlockLevel	13	code/Lua/decompiled/Board/Model/Item/ItemMapBlocker.lua	assignment observed; dynamic field
Board.Model.Item.ItemMapBlocker	m_startTimer	31	code/Lua/decompiled/Board/Model/Item/ItemMapBlocker.lua	assignment observed; dynamic field
Board.Model.Item.ItemMapBlocker	m_startTimer	34	code/Lua/decompiled/Board/Model/Item/ItemMapBlocker.lua	assignment observed; dynamic field
Board.Model.Item.ItemMapBlocker	m_startTimer	46	code/Lua/decompiled/Board/Model/Item/ItemMapBlocker.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	event	24	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_components	25	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_componentTypes	26	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_boardModel	27	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_position	28	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_type	29	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_mergedType	30	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_mergedFromType	31	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_endConversionType	32	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_bubbleChance	33	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_sellingPrice	34	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_canMergeByJoker	35	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_canSplit	36	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_canMove	37	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_mergedExtra	39	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_code	41	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	itemScore	84	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	costEnergy	85	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	freeScore	86	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	shopGemCost	87	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	bubbleGemCost	88	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_sunshineId	89	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	createTime	90	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	energyToday	91	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	energyStarToday	92	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_boardModel	117	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_position	147	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_id	195	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_sunshineId	199	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_position	240	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemModel	m_bLocked	244	code/Lua/decompiled/Board/Model/Item/ItemModel.lua	assignment observed; dynamic field
Board.Model.Item.ItemPaperBox	m_innerItemCode	11	code/Lua/decompiled/Board/Model/Item/ItemPaperBox.lua	assignment observed; dynamic field
Board.Model.Item.ItemPick	m_choosedCode	16	code/Lua/decompiled/Board/Model/Item/ItemPick.lua	assignment observed; dynamic field
Board.Model.Item.ItemPick	m_choosedCode	26	code/Lua/decompiled/Board/Model/Item/ItemPick.lua	assignment observed; dynamic field
Board.Model.Item.ItemPick	m_choosedCode	30	code/Lua/decompiled/Board/Model/Item/ItemPick.lua	assignment observed; dynamic field
Board.Model.Item.ItemPick	m_choosedCode	46	code/Lua/decompiled/Board/Model/Item/ItemPick.lua	assignment observed; dynamic field
Board.Model.Item.ItemPortal	event	13	code/Lua/decompiled/Board/Model/Item/ItemPortal.lua	assignment observed; dynamic field
Board.Model.Item.ItemPortal	m_activityModel	14	code/Lua/decompiled/Board/Model/Item/ItemPortal.lua	assignment observed; dynamic field
Board.Model.Item.ItemPortal	m_state	42	code/Lua/decompiled/Board/Model/Item/ItemPortal.lua	assignment observed; dynamic field
Board.Model.Item.ItemRune	m_innerItemCode	11	code/Lua/decompiled/Board/Model/Item/ItemRune.lua	assignment observed; dynamic field
Board.Model.Item.ItemRune	m_runeCode	12	code/Lua/decompiled/Board/Model/Item/ItemRune.lua	assignment observed; dynamic field
Board.Model.Item.ItemRune	m_bUnlocked	20	code/Lua/decompiled/Board/Model/Item/ItemRune.lua	assignment observed; dynamic field
Board.Model.Item.ItemSand	event	12	code/Lua/decompiled/Board/Model/Item/ItemSand.lua	assignment observed; dynamic field
Board.Model.Item.ItemSand	m_innerItemCode	13	code/Lua/decompiled/Board/Model/Item/ItemSand.lua	assignment observed; dynamic field
Board.Model.Item.ItemSand	m_originLayer	14	code/Lua/decompiled/Board/Model/Item/ItemSand.lua	assignment observed; dynamic field
Board.Model.Item.ItemSand	m_curLayer	15	code/Lua/decompiled/Board/Model/Item/ItemSand.lua	assignment observed; dynamic field
