caller_rva,caller_type,caller_signature,caller_native_file,ghidra_call_target,callee_rva,callee_name_candidates,callee_alias_count,callee_selected_type,callee_selected_signature,callee_native_status,call_occurrences_in_pseudocode
0x1632704,SummerWatermelonModel,public StorageSummerWatermelonFifteen get_StorageSummerWatermelon() { },code/Ghidra_native_pseudocode/1632704.c,0x26CED30,0x26BED30,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_StartActivityTime,1,StorageSummerWatermelonFifteen,public void set_StartActivityTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x1632704,SummerWatermelonModel,public StorageSummerWatermelonFifteen get_StorageSummerWatermelon() { },code/Ghidra_native_pseudocode/1632704.c,0x26CEE00,0x26BEE00,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_ActivityEndTime,1,StorageSummerWatermelonFifteen,public void set_ActivityEndTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x1632704,SummerWatermelonModel,public StorageSummerWatermelonFifteen get_StorageSummerWatermelon() { },code/Ghidra_native_pseudocode/1632704.c,0x26CF428,0x26BF428,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_IsABTest,1,StorageSummerWatermelonFifteen,public void set_IsABTest(bool value) { },decompiled_rebased_without_autoanalysis,1
0x1632704,SummerWatermelonModel,public StorageSummerWatermelonFifteen get_StorageSummerWatermelon() { },code/Ghidra_native_pseudocode/1632704.c,0x26CF7F8,0x26BF7F8,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$.ctor,1,StorageSummerWatermelonFifteen,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x1632EB0,SummerWatermelonModel,public void ResetIllustrated() { },code/Ghidra_native_pseudocode/1632eb0.c,0x164BAF4,0x163BAF4,Activity.SummerWatermelon_32.SummerWatermelonModel$$GetLineId,1,SummerWatermelonModel,public int GetLineId(bool isMainLine) { },decompiled_rebased_without_autoanalysis,1
0x1632EB0,SummerWatermelonModel,public void ResetIllustrated() { },code/Ghidra_native_pseudocode/1632eb0.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x1632EB0,SummerWatermelonModel,public void ResetIllustrated() { },code/Ghidra_native_pseudocode/1632eb0.c,0x2BE1608,0x2BD1608,MergeManager$$RemoveUnLockMergeItem,1,MergeManager,public void RemoveUnLockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x1633050,SummerWatermelonModel,public TableMergeItem GetMergeItemConfig(int level) { },code/Ghidra_native_pseudocode/1633050.c,0x1643FA8,0x1633FA8,Activity.SummerWatermelon_32.SummerWatermelonModel$$get_MergeItemDictionary,1,SummerWatermelonModel,"public Dictionary<int, TableMergeItem> get_MergeItemDictionary() { }",decompiled_rebased_without_autoanalysis,1
0x1633FA8,SummerWatermelonModel,"public Dictionary<int, TableMergeItem> get_MergeItemDictionary() { }",code/Ghidra_native_pseudocode/1633fa8.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x1634464,SummerWatermelonModel,public int get_CurDay() { },code/Ghidra_native_pseudocode/1634464.c,0x16444CC,0x16344CC,Activity.SummerWatermelon_32.SummerWatermelonModel$$get_CurTime,1,SummerWatermelonModel,public ulong get_CurTime() { },decompiled_rebased_without_autoanalysis,1
0x16345AC,SummerWatermelonModel,"public void TryProductWaterMellon(StorageOrderItem orderItem, BaseOrderArea orderArea) { }",code/Ghidra_native_pseudocode/16345ac.c,0x1644A80,0x1634A80,Activity.SummerWatermelon_32.SummerWatermelonModel$$GetOrderRewardCardId,1,SummerWatermelonModel,"public ValueTuple<int, int> GetOrderRewardCardId(StorageOrderItem storageOrderItem) { }",decompiled_rebased_without_autoanalysis,1
0x16345AC,SummerWatermelonModel,"public void TryProductWaterMellon(StorageOrderItem orderItem, BaseOrderArea orderArea) { }",code/Ghidra_native_pseudocode/16345ac.c,0x1644E58,0x1634E58,Activity.SummerWatermelon_32.SummerWatermelonModel$$FlyWatermelon,1,SummerWatermelonModel,"private static void FlyWatermelon(int itemId, Vector2 srcPos, Transform starTransform, float time, bool showEffect, Action action) { }",decompiled_rebased_without_autoanalysis,1
0x16345AC,SummerWatermelonModel,"public void TryProductWaterMellon(StorageOrderItem orderItem, BaseOrderArea orderArea) { }",code/Ghidra_native_pseudocode/16345ac.c,0x1653DC0,0x1643DC0,Activity.SummerWatermelon_32.SummerWatermelonModel.<>c__DisplayClass52_0$$.ctor,1,SummerWatermelonModel.<>c__DisplayClass52_0,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x16345AC,SummerWatermelonModel,"public void TryProductWaterMellon(StorageOrderItem orderItem, BaseOrderArea orderArea) { }",code/Ghidra_native_pseudocode/16345ac.c,0x1653DC8,0x1643DC8,Activity.SummerWatermelon_32.SummerWatermelonModel.<>c__DisplayClass52_1$$.ctor,1,SummerWatermelonModel.<>c__DisplayClass52_1,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x1634E58,SummerWatermelonModel,"private static void FlyWatermelon(int itemId, Vector2 srcPos, Transform starTransform, float time, bool showEffect, Action action) { }",code/Ghidra_native_pseudocode/1634e58.c,0x1645398,0x1635398,Activity.SummerWatermelon_32.SummerWatermelonModel$$get_FlyItemObj,1,SummerWatermelonModel,public static GameObject get_FlyItemObj() { },decompiled_rebased_without_autoanalysis,5
0x1634E58,SummerWatermelonModel,"private static void FlyWatermelon(int itemId, Vector2 srcPos, Transform starTransform, float time, bool showEffect, Action action) { }",code/Ghidra_native_pseudocode/1634e58.c,0x1653E9C,0x1643E9C,Activity.SummerWatermelon_32.SummerWatermelonModel.<>c__DisplayClass56_0$$.ctor,1,SummerWatermelonModel.<>c__DisplayClass56_0,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x1634E58,SummerWatermelonModel,"private static void FlyWatermelon(int itemId, Vector2 srcPos, Transform starTransform, float time, bool showEffect, Action action) { }",code/Ghidra_native_pseudocode/1634e58.c,0x29A6FA8,0x2996FA8,GameConfigManager$$GetItemConfig,1,GameConfigManager,public TableMergeItem GetItemConfig(int id) { },decompiled_rebased_without_autoanalysis,1
0x1634E58,SummerWatermelonModel,"private static void FlyWatermelon(int itemId, Vector2 srcPos, Transform starTransform, float time, bool showEffect, Action action) { }",code/Ghidra_native_pseudocode/1634e58.c,0x2C488F4,0x2C388F4,MergeConfigManager$$get_mergeIcon,1,MergeConfigManager,public SpriteAtlas get_mergeIcon() { },decompiled_rebased_without_autoanalysis,1
0x16355E0,SummerWatermelonModel,"public override void InitFromServerData(string activityId, string activityType, ulong startTime, ulong endTime, ulong rewardEndTime, bool manualEnd, string configJson, string activitySubType) { }",code/Ghidra_native_pseudocode/16355e0.c,0x1645AB4,0x1635AB4,Activity.SummerWatermelon_32.SummerWatermelonModel$$RemoveUselessStorage,1,SummerWatermelonModel,public void RemoveUselessStorage() { },decompiled_rebased_without_autoanalysis,1
0x1636630,SummerWatermelonModel,protected override void InitServerDataFinish() { },code/Ghidra_native_pseudocode/1636630.c,0x26CED30,0x26BED30,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_StartActivityTime,1,StorageSummerWatermelonFifteen,public void set_StartActivityTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x1636630,SummerWatermelonModel,protected override void InitServerDataFinish() { },code/Ghidra_native_pseudocode/1636630.c,0x26CEE00,0x26BEE00,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_ActivityEndTime,1,StorageSummerWatermelonFifteen,public void set_ActivityEndTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x1636A40,SummerWatermelonModel,public static bool CanShowStartView() { },code/Ghidra_native_pseudocode/1636a40.c,0x26CEBA0,0x26BEBA0,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_IsStart,1,StorageSummerWatermelonFifteen,public void set_IsStart(bool value) { },decompiled_rebased_without_autoanalysis,1
0x1637054,SummerWatermelonModel,public void EndActivity() { },code/Ghidra_native_pseudocode/1637054.c,0x1647A40,0x1637A40,Activity.SummerWatermelon_32.SummerWatermelonModel$$IsActivityStorageEnd,1,SummerWatermelonModel,private static bool IsActivityStorageEnd(StorageSummerWatermelonFifteen storage) { },decompiled_rebased_without_autoanalysis,2
0x1637054,SummerWatermelonModel,public void EndActivity() { },code/Ghidra_native_pseudocode/1637054.c,0x1647F0C,0x1637F0C,Activity.SummerWatermelon_32.SummerWatermelonModel$$GetAllUnCollectRewards,1,SummerWatermelonModel,public static List<ResData> GetAllUnCollectRewards() { },decompiled_rebased_without_autoanalysis,1
0x1637054,SummerWatermelonModel,public void EndActivity() { },code/Ghidra_native_pseudocode/1637054.c,0x26CF058,0x26BF058,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_IsShowEnd,1,StorageSummerWatermelonFifteen,public void set_IsShowEnd(bool value) { },decompiled_rebased_without_autoanalysis,2
0x16370F8,SummerWatermelonModel,public bool CanShowUnCollectRewardsUI() { },code/Ghidra_native_pseudocode/16370f8.c,0x1647A40,0x1637A40,Activity.SummerWatermelon_32.SummerWatermelonModel$$IsActivityStorageEnd,1,SummerWatermelonModel,private static bool IsActivityStorageEnd(StorageSummerWatermelonFifteen storage) { },decompiled_rebased_without_autoanalysis,2
0x16370F8,SummerWatermelonModel,public bool CanShowUnCollectRewardsUI() { },code/Ghidra_native_pseudocode/16370f8.c,0x1647F0C,0x1637F0C,Activity.SummerWatermelon_32.SummerWatermelonModel$$GetAllUnCollectRewards,1,SummerWatermelonModel,public static List<ResData> GetAllUnCollectRewards() { },decompiled_rebased_without_autoanalysis,1
0x16370F8,SummerWatermelonModel,public bool CanShowUnCollectRewardsUI() { },code/Ghidra_native_pseudocode/16370f8.c,0x26CF058,0x26BF058,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_IsShowEnd,1,StorageSummerWatermelonFifteen,public void set_IsShowEnd(bool value) { },decompiled_rebased_without_autoanalysis,2
0x1637F0C,SummerWatermelonModel,public static List<ResData> GetAllUnCollectRewards() { },code/Ghidra_native_pseudocode/1637f0c.c,0x1648B68,0x1638B68,Activity.SummerWatermelon_32.SummerWatermelonModel$$GetEndBattlePassReward,1,SummerWatermelonModel,private List<ResData> GetEndBattlePassReward(string key) { },decompiled_rebased_without_autoanalysis,1
0x1637F0C,SummerWatermelonModel,public static List<ResData> GetAllUnCollectRewards() { },code/Ghidra_native_pseudocode/1637f0c.c,0x26CF058,0x26BF058,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_IsShowEnd,1,StorageSummerWatermelonFifteen,public void set_IsShowEnd(bool value) { },decompiled_rebased_without_autoanalysis,2
0x1638B68,SummerWatermelonModel,private List<ResData> GetEndBattlePassReward(string key) { },code/Ghidra_native_pseudocode/1638b68.c,0x29A6FA8,0x2996FA8,GameConfigManager$$GetItemConfig,1,GameConfigManager,public TableMergeItem GetItemConfig(int id) { },decompiled_rebased_without_autoanalysis,1
0x1638B68,SummerWatermelonModel,private List<ResData> GetEndBattlePassReward(string key) { },code/Ghidra_native_pseudocode/1638b68.c,0x2E651CC,0x2E551CC,Gameplay.UserData$$IsResource,1,UserData,public bool IsResource(int resourceId) { },decompiled_rebased_without_autoanalysis,1
0x16395F4,SummerWatermelonModel,public void RemoveUnCollectRewards(List<ResData> datas) { },code/Ghidra_native_pseudocode/16395f4.c,0x29A6FA8,0x2996FA8,GameConfigManager$$GetItemConfig,1,GameConfigManager,public TableMergeItem GetItemConfig(int id) { },decompiled_rebased_without_autoanalysis,1
0x16395F4,SummerWatermelonModel,public void RemoveUnCollectRewards(List<ResData> datas) { },code/Ghidra_native_pseudocode/16395f4.c,0x2E651CC,0x2E551CC,Gameplay.UserData$$IsResource,1,UserData,public bool IsResource(int resourceId) { },decompiled_rebased_without_autoanalysis,1
0x163AFE4,SummerWatermelonModel,public void CheckAndSwitchBoard(bool isFormAwake = False) { },code/Ghidra_native_pseudocode/163afe4.c,0x164B138,0x163B138,Activity.SummerWatermelon_32.SummerWatermelonModel$$TryTransferItemsFromSmallToUnSet,1,SummerWatermelonModel,public void TryTransferItemsFromSmallToUnSet() { },decompiled_rebased_without_autoanalysis,1
0x163AFE4,SummerWatermelonModel,public void CheckAndSwitchBoard(bool isFormAwake = False) { },code/Ghidra_native_pseudocode/163afe4.c,0x26CF66C,0x26BF66C,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_UnlockBoardIndex,1,StorageSummerWatermelonFifteen,public void set_UnlockBoardIndex(int value) { },decompiled_rebased_without_autoanalysis,1
0x163B1BC,SummerWatermelonModel,public Task GetFirstTimeReward(TableMergeItem itemConfig) { },code/Ghidra_native_pseudocode/163b1bc.c,0x1654040,0x1644040,Activity.SummerWatermelon_32.SummerWatermelonModel.<>c__DisplayClass99_0$$.ctor,1,SummerWatermelonModel.<>c__DisplayClass99_0,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x163B1BC,SummerWatermelonModel,public Task GetFirstTimeReward(TableMergeItem itemConfig) { },code/Ghidra_native_pseudocode/163b1bc.c,0x2BB3638,0x2BA3638,MergeManager$$Refresh,1,MergeManager,public void Refresh(MergeBoardEnum boardId) { },decompiled_rebased_without_autoanalysis,1
0x163BB80,SummerWatermelonModel,public string GetIllustratedProgress() { },code/Ghidra_native_pseudocode/163bb80.c,0x164BCAC,0x163BCAC,Activity.SummerWatermelon_32.SummerWatermelonModel$$GetLineUnLockProgress,1,SummerWatermelonModel,"private ValueTuple<int, int> GetLineUnLockProgress(bool isMainLine) { }",decompiled_rebased_without_autoanalysis,2
0x163BCAC,SummerWatermelonModel,"private ValueTuple<int, int> GetLineUnLockProgress(bool isMainLine) { }",code/Ghidra_native_pseudocode/163bcac.c,0x164C004,0x163C004,Activity.SummerWatermelon_32.SummerWatermelonModel$$AddUnlockItem,1,SummerWatermelonModel,private void AddUnlockItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x163BCAC,SummerWatermelonModel,"private ValueTuple<int, int> GetLineUnLockProgress(bool isMainLine) { }",code/Ghidra_native_pseudocode/163bcac.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x163BCAC,SummerWatermelonModel,"private ValueTuple<int, int> GetLineUnLockProgress(bool isMainLine) { }",code/Ghidra_native_pseudocode/163bcac.c,0x2BE1348,0x2BD1348,MergeManager$$IsItemGetGalleryAwards,1,MergeManager,public bool IsItemGetGalleryAwards(int id) { },decompiled_rebased_without_autoanalysis,1
0x163BCAC,SummerWatermelonModel,"private ValueTuple<int, int> GetLineUnLockProgress(bool isMainLine) { }",code/Ghidra_native_pseudocode/163bcac.c,0x2BE153C,0x2BD153C,MergeManager$$IsUnLockMergeItem,1,MergeManager,public bool IsUnLockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x163C004,SummerWatermelonModel,private void AddUnlockItem(int id) { },code/Ghidra_native_pseudocode/163c004.c,0x164D8F8,0x163D8F8,Activity.SummerWatermelon_32.SummerWatermelonModel$$UpdateBattlePassRedPoint,1,SummerWatermelonModel,public void UpdateBattlePassRedPoint() { },decompiled_rebased_without_autoanalysis,1
0x163C004,SummerWatermelonModel,private void AddUnlockItem(int id) { },code/Ghidra_native_pseudocode/163c004.c,0x298FD74,0x297FD74,BaseEvent$$.ctor,1,BaseEvent,"public void .ctor(string type, object[] datas) { }",decompiled_rebased_without_autoanalysis,1
0x163C46C,SummerWatermelonModel,private void RemoveIllustrated(bool isMainLine) { },code/Ghidra_native_pseudocode/163c46c.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x163C46C,SummerWatermelonModel,private void RemoveIllustrated(bool isMainLine) { },code/Ghidra_native_pseudocode/163c46c.c,0x2BE1608,0x2BD1608,MergeManager$$RemoveUnLockMergeItem,1,MergeManager,public void RemoveUnLockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x163C69C,SummerWatermelonModel,public void AddIllustrated() { },code/Ghidra_native_pseudocode/163c69c.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x163C69C,SummerWatermelonModel,public void AddIllustrated() { },code/Ghidra_native_pseudocode/163c69c.c,0x2BE17E0,0x2BD17E0,MergeManager$$AddUnlockMergeItem,1,MergeManager,public void AddUnlockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x163C704,SummerWatermelonModel,private void AddIllustrated(bool isMainLine) { },code/Ghidra_native_pseudocode/163c704.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x163C704,SummerWatermelonModel,private void AddIllustrated(bool isMainLine) { },code/Ghidra_native_pseudocode/163c704.c,0x2BE17E0,0x2BD17E0,MergeManager$$AddUnlockMergeItem,1,MergeManager,public void AddUnlockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x163D1F8,SummerWatermelonModel,public void DebugSetBuyTime() { },code/Ghidra_native_pseudocode/163d1f8.c,0x26CF730,0x26BF730,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_RefreshNextTime,1,StorageSummerWatermelonFifteen,public void set_RefreshNextTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x163D458,SummerWatermelonModel,public void DebugSetEndTime() { },code/Ghidra_native_pseudocode/163d458.c,0x26CEE00,0x26BEE00,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_ActivityEndTime,1,StorageSummerWatermelonFifteen,public void set_ActivityEndTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x163D4FC,SummerWatermelonModel,public void DebugSetStartTime() { },code/Ghidra_native_pseudocode/163d4fc.c,0x26CED30,0x26BED30,DragonU3DSDK.Storage.StorageSummerWatermelonFifteen$$set_StartActivityTime,1,StorageSummerWatermelonFifteen,public void set_StartActivityTime(long value) { },decompiled_rebased_without_autoanalysis,1
