source_file,namespace,type,typedef_index,declaration_with_inheritance_and_interfaces,dumper_block
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyEightConfig.cs,,SummerWatermelonTwentyEightConfig,1145,public class SummerWatermelonTwentyEightConfig : TableBase // TypeDefIndex: 1145,code/Il2CppDumper_type_signatures/01145.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyEightDeleItemConfig.cs,,SummerWatermelonTwentyEightDeleItemConfig,1146,public class SummerWatermelonTwentyEightDeleItemConfig : TableBase // TypeDefIndex: 1146,code/Il2CppDumper_type_signatures/01146.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyEightProductAttenuationConfig.cs,,SummerWatermelonTwentyEightProductAttenuationConfig,1152,public class SummerWatermelonTwentyEightProductAttenuationConfig : TableBase // TypeDefIndex: 1152,code/Il2CppDumper_type_signatures/01152.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyEightProductConfig.cs,,SummerWatermelonTwentyEightProductConfig,1153,public class SummerWatermelonTwentyEightProductConfig : TableBase // TypeDefIndex: 1153,code/Il2CppDumper_type_signatures/01153.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneConfig.cs,,SummerWatermelonThirtyOneConfig,1157,public class SummerWatermelonThirtyOneConfig : TableBase // TypeDefIndex: 1157,code/Il2CppDumper_type_signatures/01157.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneDeleItemConfig.cs,,SummerWatermelonThirtyOneDeleItemConfig,1158,public class SummerWatermelonThirtyOneDeleItemConfig : TableBase // TypeDefIndex: 1158,code/Il2CppDumper_type_signatures/01158.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneProductAttenuationConfig.cs,,SummerWatermelonThirtyOneProductAttenuationConfig,1164,public class SummerWatermelonThirtyOneProductAttenuationConfig : TableBase // TypeDefIndex: 1164,code/Il2CppDumper_type_signatures/01164.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneProductConfig.cs,,SummerWatermelonThirtyOneProductConfig,1165,public class SummerWatermelonThirtyOneProductConfig : TableBase // TypeDefIndex: 1165,code/Il2CppDumper_type_signatures/01165.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineConfig.cs,,SummerWatermelonNineConfig,1169,public class SummerWatermelonNineConfig : TableBase // TypeDefIndex: 1169,code/Il2CppDumper_type_signatures/01169.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineDeleItemConfig.cs,,SummerWatermelonNineDeleItemConfig,1170,public class SummerWatermelonNineDeleItemConfig : TableBase // TypeDefIndex: 1170,code/Il2CppDumper_type_signatures/01170.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineProductAttenuationConfig.cs,,SummerWatermelonNineProductAttenuationConfig,1175,public class SummerWatermelonNineProductAttenuationConfig : TableBase // TypeDefIndex: 1175,code/Il2CppDumper_type_signatures/01175.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineProductConfig.cs,,SummerWatermelonNineProductConfig,1176,public class SummerWatermelonNineProductConfig : TableBase // TypeDefIndex: 1176,code/Il2CppDumper_type_signatures/01176.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenConfig.cs,,SummerWatermelonNineteenConfig,1183,public class SummerWatermelonNineteenConfig : TableBase // TypeDefIndex: 1183,code/Il2CppDumper_type_signatures/01183.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenDeleItemConfig.cs,,SummerWatermelonNineteenDeleItemConfig,1184,public class SummerWatermelonNineteenDeleItemConfig : TableBase // TypeDefIndex: 1184,code/Il2CppDumper_type_signatures/01184.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenProductAttenuationConfig.cs,,SummerWatermelonNineteenProductAttenuationConfig,1190,public class SummerWatermelonNineteenProductAttenuationConfig : TableBase // TypeDefIndex: 1190,code/Il2CppDumper_type_signatures/01190.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenProductConfig.cs,,SummerWatermelonNineteenProductConfig,1191,public class SummerWatermelonNineteenProductConfig : TableBase // TypeDefIndex: 1191,code/Il2CppDumper_type_signatures/01191.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineConfig.cs,,SummerWatermelonTwentyNineConfig,1195,public class SummerWatermelonTwentyNineConfig : TableBase // TypeDefIndex: 1195,code/Il2CppDumper_type_signatures/01195.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineDeleItemConfig.cs,,SummerWatermelonTwentyNineDeleItemConfig,1196,public class SummerWatermelonTwentyNineDeleItemConfig : TableBase // TypeDefIndex: 1196,code/Il2CppDumper_type_signatures/01196.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineProductAttenuationConfig.cs,,SummerWatermelonTwentyNineProductAttenuationConfig,1202,public class SummerWatermelonTwentyNineProductAttenuationConfig : TableBase // TypeDefIndex: 1202,code/Il2CppDumper_type_signatures/01202.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineProductConfig.cs,,SummerWatermelonTwentyNineProductConfig,1203,public class SummerWatermelonTwentyNineProductConfig : TableBase // TypeDefIndex: 1203,code/Il2CppDumper_type_signatures/01203.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoConfig.cs,,SummerWatermelonThirtyTwoConfig,1210,public class SummerWatermelonThirtyTwoConfig : TableBase // TypeDefIndex: 1210,code/Il2CppDumper_type_signatures/01210.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoDeleItemConfig.cs,,SummerWatermelonThirtyTwoDeleItemConfig,1211,public class SummerWatermelonThirtyTwoDeleItemConfig : TableBase // TypeDefIndex: 1211,code/Il2CppDumper_type_signatures/01211.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoProductAttenuationConfig.cs,,SummerWatermelonThirtyTwoProductAttenuationConfig,1217,public class SummerWatermelonThirtyTwoProductAttenuationConfig : TableBase // TypeDefIndex: 1217,code/Il2CppDumper_type_signatures/01217.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoProductConfig.cs,,SummerWatermelonThirtyTwoProductConfig,1218,public class SummerWatermelonThirtyTwoProductConfig : TableBase // TypeDefIndex: 1218,code/Il2CppDumper_type_signatures/01218.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonSevenConfig.cs,,SummerWatermelonSevenConfig,1222,public class SummerWatermelonSevenConfig : TableBase // TypeDefIndex: 1222,code/Il2CppDumper_type_signatures/01222.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonSevenDeleItemConfig.cs,,SummerWatermelonSevenDeleItemConfig,1223,public class SummerWatermelonSevenDeleItemConfig : TableBase // TypeDefIndex: 1223,code/Il2CppDumper_type_signatures/01223.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonSevenProductAttenuationConfig.cs,,SummerWatermelonSevenProductAttenuationConfig,1228,public class SummerWatermelonSevenProductAttenuationConfig : TableBase // TypeDefIndex: 1228,code/Il2CppDumper_type_signatures/01228.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonSevenProductConfig.cs,,SummerWatermelonSevenProductConfig,1229,public class SummerWatermelonSevenProductConfig : TableBase // TypeDefIndex: 1229,code/Il2CppDumper_type_signatures/01229.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonSevenTeenConfig.cs,,SummerWatermelonSevenTeenConfig,1236,public class SummerWatermelonSevenTeenConfig : TableBase // TypeDefIndex: 1236,code/Il2CppDumper_type_signatures/01236.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonSevenTeenDeleItemConfig.cs,,SummerWatermelonSevenTeenDeleItemConfig,1237,public class SummerWatermelonSevenTeenDeleItemConfig : TableBase // TypeDefIndex: 1237,code/Il2CppDumper_type_signatures/01237.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonSevenTeenProductAttenuationConfig.cs,,SummerWatermelonSevenTeenProductAttenuationConfig,1243,public class SummerWatermelonSevenTeenProductAttenuationConfig : TableBase // TypeDefIndex: 1243,code/Il2CppDumper_type_signatures/01243.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonSevenTeenProductConfig.cs,,SummerWatermelonSevenTeenProductConfig,1244,public class SummerWatermelonSevenTeenProductConfig : TableBase // TypeDefIndex: 1244,code/Il2CppDumper_type_signatures/01244.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/BigBoardGridSix.cs,,BigBoardGridSix,1245,public class BigBoardGridSix : TableBase // TypeDefIndex: 1245,code/Il2CppDumper_type_signatures/01245.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonSixConfig.cs,,SummerWatermelonSixConfig,1247,public class SummerWatermelonSixConfig : TableBase // TypeDefIndex: 1247,code/Il2CppDumper_type_signatures/01247.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonSixDeleItemConfig.cs,,SummerWatermelonSixDeleItemConfig,1248,public class SummerWatermelonSixDeleItemConfig : TableBase // TypeDefIndex: 1248,code/Il2CppDumper_type_signatures/01248.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonSixTeenConfig.cs,,SummerWatermelonSixTeenConfig,1258,public class SummerWatermelonSixTeenConfig : TableBase // TypeDefIndex: 1258,code/Il2CppDumper_type_signatures/01258.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonSixTeenDeleItemConfig.cs,,SummerWatermelonSixTeenDeleItemConfig,1259,public class SummerWatermelonSixTeenDeleItemConfig : TableBase // TypeDefIndex: 1259,code/Il2CppDumper_type_signatures/01259.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonSixTeenProductAttenuationConfig.cs,,SummerWatermelonSixTeenProductAttenuationConfig,1264,public class SummerWatermelonSixTeenProductAttenuationConfig : TableBase // TypeDefIndex: 1264,code/Il2CppDumper_type_signatures/01264.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonSixTeenProductConfig.cs,,SummerWatermelonSixTeenProductConfig,1265,public class SummerWatermelonSixTeenProductConfig : TableBase // TypeDefIndex: 1265,code/Il2CppDumper_type_signatures/01265.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyFourConfig.cs,,SummerWatermelonThirtyFourConfig,1272,public class SummerWatermelonThirtyFourConfig : TableBase // TypeDefIndex: 1272,code/Il2CppDumper_type_signatures/01272.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyFourDeleItemConfig.cs,,SummerWatermelonThirtyFourDeleItemConfig,1273,public class SummerWatermelonThirtyFourDeleItemConfig : TableBase // TypeDefIndex: 1273,code/Il2CppDumper_type_signatures/01273.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyFourProductAttenuationConfig.cs,,SummerWatermelonThirtyFourProductAttenuationConfig,1279,public class SummerWatermelonThirtyFourProductAttenuationConfig : TableBase // TypeDefIndex: 1279,code/Il2CppDumper_type_signatures/01279.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyFourProductConfig.cs,,SummerWatermelonThirtyFourProductConfig,1280,public class SummerWatermelonThirtyFourProductConfig : TableBase // TypeDefIndex: 1280,code/Il2CppDumper_type_signatures/01280.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTenConfig.cs,,SummerWatermelonTenConfig,1284,public class SummerWatermelonTenConfig : TableBase // TypeDefIndex: 1284,code/Il2CppDumper_type_signatures/01284.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTenDeleItemConfig.cs,,SummerWatermelonTenDeleItemConfig,1285,public class SummerWatermelonTenDeleItemConfig : TableBase // TypeDefIndex: 1285,code/Il2CppDumper_type_signatures/01285.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTenProductAttenuationConfig.cs,,SummerWatermelonTenProductAttenuationConfig,1290,public class SummerWatermelonTenProductAttenuationConfig : TableBase // TypeDefIndex: 1290,code/Il2CppDumper_type_signatures/01290.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTenProductConfig.cs,,SummerWatermelonTenProductConfig,1291,public class SummerWatermelonTenProductConfig : TableBase // TypeDefIndex: 1291,code/Il2CppDumper_type_signatures/01291.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirteenConfig.cs,,SummerWatermelonThirteenConfig,1298,public class SummerWatermelonThirteenConfig : TableBase // TypeDefIndex: 1298,code/Il2CppDumper_type_signatures/01298.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirteenDeleItemConfig.cs,,SummerWatermelonThirteenDeleItemConfig,1299,public class SummerWatermelonThirteenDeleItemConfig : TableBase // TypeDefIndex: 1299,code/Il2CppDumper_type_signatures/01299.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirteenProductAttenuationConfig.cs,,SummerWatermelonThirteenProductAttenuationConfig,1305,public class SummerWatermelonThirteenProductAttenuationConfig : TableBase // TypeDefIndex: 1305,code/Il2CppDumper_type_signatures/01305.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirteenProductConfig.cs,,SummerWatermelonThirteenProductConfig,1306,public class SummerWatermelonThirteenProductConfig : TableBase // TypeDefIndex: 1306,code/Il2CppDumper_type_signatures/01306.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThreeConfig.cs,,SummerWatermelonThreeConfig,1311,public class SummerWatermelonThreeConfig : TableBase // TypeDefIndex: 1311,code/Il2CppDumper_type_signatures/01311.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThreeDeleItemConfig.cs,,SummerWatermelonThreeDeleItemConfig,1312,public class SummerWatermelonThreeDeleItemConfig : TableBase // TypeDefIndex: 1312,code/Il2CppDumper_type_signatures/01312.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThreeProductAttenuationConfig.cs,,SummerWatermelonThreeProductAttenuationConfig,1318,public class SummerWatermelonThreeProductAttenuationConfig : TableBase // TypeDefIndex: 1318,code/Il2CppDumper_type_signatures/01318.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThreeProductConfig.cs,,SummerWatermelonThreeProductConfig,1319,public class SummerWatermelonThreeProductConfig : TableBase // TypeDefIndex: 1319,code/Il2CppDumper_type_signatures/01319.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwelveConfig.cs,,SummerWatermelonTwelveConfig,1326,public class SummerWatermelonTwelveConfig : TableBase // TypeDefIndex: 1326,code/Il2CppDumper_type_signatures/01326.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwelveDeleItemConfig.cs,,SummerWatermelonTwelveDeleItemConfig,1327,public class SummerWatermelonTwelveDeleItemConfig : TableBase // TypeDefIndex: 1327,code/Il2CppDumper_type_signatures/01327.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwelveProductAttenuationConfig.cs,,SummerWatermelonTwelveProductAttenuationConfig,1333,public class SummerWatermelonTwelveProductAttenuationConfig : TableBase // TypeDefIndex: 1333,code/Il2CppDumper_type_signatures/01333.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwelveProductConfig.cs,,SummerWatermelonTwelveProductConfig,1334,public class SummerWatermelonTwelveProductConfig : TableBase // TypeDefIndex: 1334,code/Il2CppDumper_type_signatures/01334.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyConfig.cs,,SummerWatermelonTwentyConfig,1338,public class SummerWatermelonTwentyConfig : TableBase // TypeDefIndex: 1338,code/Il2CppDumper_type_signatures/01338.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyDeleItemConfig.cs,,SummerWatermelonTwentyDeleItemConfig,1339,public class SummerWatermelonTwentyDeleItemConfig : TableBase // TypeDefIndex: 1339,code/Il2CppDumper_type_signatures/01339.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyProductAttenuationConfig.cs,,SummerWatermelonTwentyProductAttenuationConfig,1345,public class SummerWatermelonTwentyProductAttenuationConfig : TableBase // TypeDefIndex: 1345,code/Il2CppDumper_type_signatures/01345.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyProductConfig.cs,,SummerWatermelonTwentyProductConfig,1346,public class SummerWatermelonTwentyProductConfig : TableBase // TypeDefIndex: 1346,code/Il2CppDumper_type_signatures/01346.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyFiveConfig.cs,,SummerWatermelonTwentyFiveConfig,1350,public class SummerWatermelonTwentyFiveConfig : TableBase // TypeDefIndex: 1350,code/Il2CppDumper_type_signatures/01350.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyFiveDeleItemConfig.cs,,SummerWatermelonTwentyFiveDeleItemConfig,1351,public class SummerWatermelonTwentyFiveDeleItemConfig : TableBase // TypeDefIndex: 1351,code/Il2CppDumper_type_signatures/01351.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyFiveProductAttenuationConfig.cs,,SummerWatermelonTwentyFiveProductAttenuationConfig,1357,public class SummerWatermelonTwentyFiveProductAttenuationConfig : TableBase // TypeDefIndex: 1357,code/Il2CppDumper_type_signatures/01357.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyFiveProductConfig.cs,,SummerWatermelonTwentyFiveProductConfig,1358,public class SummerWatermelonTwentyFiveProductConfig : TableBase // TypeDefIndex: 1358,code/Il2CppDumper_type_signatures/01358.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyFourConfig.cs,,SummerWatermelonTwentyFourConfig,1365,public class SummerWatermelonTwentyFourConfig : TableBase // TypeDefIndex: 1365,code/Il2CppDumper_type_signatures/01365.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyFourDeleItemConfig.cs,,SummerWatermelonTwentyFourDeleItemConfig,1366,public class SummerWatermelonTwentyFourDeleItemConfig : TableBase // TypeDefIndex: 1366,code/Il2CppDumper_type_signatures/01366.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyFourProductAttenuationConfig.cs,,SummerWatermelonTwentyFourProductAttenuationConfig,1372,public class SummerWatermelonTwentyFourProductAttenuationConfig : TableBase // TypeDefIndex: 1372,code/Il2CppDumper_type_signatures/01372.txt
