source_file,namespace,type,typedef_index,field_declaration_and_offset
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoConfig.cs,,MapAdventureTwoConfig,735,private int <CameraScaleMin>k__BackingField; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoConfig.cs,,MapAdventureTwoConfig,735,private int <CameraScaleMax>k__BackingField; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoDeleItemConfig.cs,,MapAdventureTwoDeleItemConfig,736,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoDeleItemConfig.cs,,MapAdventureTwoDeleItemConfig,736,private int <ItemId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoMergeConfig.cs,,MapAdventureTwoMergeConfig,739,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoMergeConfig.cs,,MapAdventureTwoMergeConfig,739,private int <LineId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoMergeConfig.cs,,MapAdventureTwoMergeConfig,739,private int <LineIdChild>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoMergeConfig.cs,,MapAdventureTwoMergeConfig,739,private List<int> <NoRecycleItems>k__BackingField; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoMergeConfig.cs,,MapAdventureTwoMergeConfig,739,private List<int> <UnlockItemIds>k__BackingField; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoMergeConfig.cs,,MapAdventureTwoMergeConfig,739,private int <UnlockStep>k__BackingField; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoMergeConfig.cs,,MapAdventureTwoMergeConfig,739,private List<int> <MoveCheckNum>k__BackingField; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoMergeConfig.cs,,MapAdventureTwoMergeConfig,739,private int <IsOpenBP>k__BackingField; // 0x24
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoMergeConfig.cs,,MapAdventureTwoMergeConfig,739,private int <BpShopID>k__BackingField; // 0x28
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoUnlockFog.cs,,MapAdventureTwoUnlockFog,745,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoUnlockFog.cs,,MapAdventureTwoUnlockFog,745,private int <FogId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/MapAdventureTwoUnlockFog.cs,,MapAdventureTwoUnlockFog,745,private int <UnLockItem>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel.MomentsLightPicStatus,785,public int value__; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel.MomentsLightPicStatus,785,public const MomentsLightModel.MomentsLightPicStatus Locked = 0;
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel.MomentsLightPicStatus,785,public const MomentsLightModel.MomentsLightPicStatus Unlocked = 1;
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel.MomentsLightPicStatus,785,public const MomentsLightModel.MomentsLightPicStatus Drawing = 2;
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel.MomentsLightPicStatus,785,public const MomentsLightModel.MomentsLightPicStatus Completed = 3;
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel.<>c,786,public static readonly MomentsLightModel.<>c <>9; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel.<>c,786,public static Comparison<MomentsLightPic> <>9__25_0; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel.<>c,786,public static Comparison<MomentsLightPic> <>9__26_0; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel.<>c,786,public static Action <>9__28_1; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel.<>c,786,public static Action <>9__36_0; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel.<>c__DisplayClass18_0,787,public int picId; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel.<>c__DisplayClass21_0,788,public int picId; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel.<>c__DisplayClass23_0,789,public int picId; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel.<>c__DisplayClass28_0,790,public int shopId; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel,791,private static MomentsLightModel _instance; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/MomentsLightModel.cs,,MomentsLightModel,791,private static string CanShowUICoolTimeKey; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<>c__DisplayClass48_0,845,public TableMergeItem tableMergeItem; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<>c__DisplayClass49_0,846,public int seat; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<>c__DisplayClass50_0,847,public StorageOrderItem storageOrderItem; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<>c__DisplayClass51_0,848,public Game_PizzaTower gamePizzaTower; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<>c__DisplayClass51_0,848,public int count; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<>c__DisplayClass51_0,848,public List<TaskCompletionSource<bool>> addValueTask; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<>c__DisplayClass52_0,849,public Game_PizzaTower gamePizzaTower; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<>c__DisplayClass52_0,849,public int count; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<>c__DisplayClass52_0,849,public List<TaskCompletionSource<bool>> addValueTask; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<>c__DisplayClass54_0,850,public Vector3 endPos; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<>c__DisplayClass54_0,850,public PizzaTowerModel <>4__this; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<>c__DisplayClass54_0,850,public Action endCall; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<>c__DisplayClass54_1,851,public int ind; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<>c__DisplayClass54_1,851,public PizzaTowerModel.<>c__DisplayClass54_0 CS$<>8__locals1; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<AddActivityScore>d__51,852,public int <>1__state; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<AddActivityScore>d__51,852,public AsyncVoidMethodBuilder <>t__builder; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<AddActivityScore>d__51,852,public int count; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<AddActivityScore>d__51,852,public PizzaTowerModel <>4__this; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<AddActivityScore>d__51,852,public Vector3 srcPos; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<AddScore>d__36,853,public int <>1__state; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<AddScore>d__36,853,public AsyncVoidMethodBuilder <>t__builder; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<AddScore>d__36,853,public PizzaTowerModel <>4__this; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<AddScore>d__36,853,public int score; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<AddScore>d__36,853,public List<TaskCompletionSource<bool>> addValueTask; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel.<AddScore>d__36,853,private TaskAwaiter<bool> <>u__1; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,private static PizzaTowerModel _instance; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,private int _lastCurLevel; // 0x3C
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,private int _lastTotalLevel; // 0x40
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,private int _curLevel; // 0x44
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,private int _totalLevel; // 0x48
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,private bool LoopCreateStorage; // 0x4C
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,private List<TaskCompletionSource<bool>> AddScoreAsyncLock; // 0x50
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,private bool AddScoreInAsync; // 0x54
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,"private Dictionary<int, PizzaTowerProductConfig> _PizzaTowerProductConfig; // 0x58"
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,private bool _isFlyCollection; // 0x5C
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,private bool _lastActivityOpenState; // 0x5D
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,"public Dictionary<int, PizzaTowerConfig> PizzaTowerDictionary; // 0x60"
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,public int MaxLevel; // 0x64
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,public int MinLevel; // 0x68
code/AssetRipper_generated_CSharp/Assembly-CSharp/PizzaTowerModel.cs,,PizzaTowerModel,854,public int MaxScore; // 0x6C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonConfig.cs,,SummerWatermelonConfig,997,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonConfig.cs,,SummerWatermelonConfig,997,private int <LineId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonConfig.cs,,SummerWatermelonConfig,997,private List<int> <InitItems>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonProductAttenuationConfig.cs,,SummerWatermelonProductAttenuationConfig,1001,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonProductAttenuationConfig.cs,,SummerWatermelonProductAttenuationConfig,1001,private int <ProductCount>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonProductAttenuationConfig.cs,,SummerWatermelonProductAttenuationConfig,1001,private float <TotalWeightMulti>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonProductConfig.cs,,SummerWatermelonProductConfig,1002,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonProductConfig.cs,,SummerWatermelonProductConfig,1002,private int <ItemId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonProductConfig.cs,,SummerWatermelonProductConfig,1002,private List<int> <OutPut>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonProductConfig.cs,,SummerWatermelonProductConfig,1002,private List<int> <Weight>k__BackingField; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonProductConfig.cs,,SummerWatermelonProductConfig,1002,private int <MaxWeight>k__BackingField; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonMergeBoard.cs,,SummerWatermelonMergeBoard.<>c,1005,public static readonly SummerWatermelonMergeBoard.<>c <>9; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonMergeBoard.cs,,SummerWatermelonMergeBoard.<>c,1005,public static Action <>9__2_0; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass53_0,1007,public Vector3 position; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass53_0,1007,public Action action; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass84_0,1008,public List<ResData> rewardsList; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass84_0,1008,public TaskCompletionSource<bool> taskRewardCollect; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass92_0,1009,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass92_0,1009,public bool openPopup; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__84,1010,public int <>1__state; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__84,1010,public AsyncVoidMethodBuilder <>t__builder; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__84,1010,public int id; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__84,1010,public SummerWatermelonModel <>4__this; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__84,1010,public RefreshItemSource source; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__84,1010,private SummerWatermelonModel.<>c__DisplayClass84_0 <>8__1; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__84,1010,private TableMergeItem <itemConfig>5__2; // 0x24
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__84,1010,private TaskAwaiter <>u__1; // 0x28
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__84,1010,private TaskAwaiter<bool> <>u__2; // 0x2C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel,1011,public static bool InGuideChain; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel,1011,public const int BOARD_WIDTH = 5;
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel,1011,public const int BOARD_HEIGHT = 5;
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel,1011,private static SummerWatermelonModel _instance; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel,1011,"private Dictionary<int, SummerWatermelonProductConfig> _summerWatermelonProductConfig; // 0x3C"
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel,1011,"private Dictionary<int, SummerWatermelonFirstTimeRewardConfig> _summerWatermelonFirstTimeRewardConfig; // 0x40"
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel,1011,"private Dictionary<int, SummerWatermelonMergeRewardConfig> _summerWatermelonMergeRewardConfig; // 0x44"
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel,1011,"private Dictionary<int, TableMergeItem> _mergeItemDictionary; // 0x48"
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel,1011,public int UnSetItemsCount; // 0x4C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel,1011,public const ulong Offset = 0;
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel,1011,private bool _isInit; // 0x50
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel,1011,private static GameObject _flyItemObj; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel,1011,private bool _lastActivityOpenState; // 0x51
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel,1011,public static string packageCoolTimeKey; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyConfig.cs,,SummerWatermelonThirtyConfig,1030,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyConfig.cs,,SummerWatermelonThirtyConfig,1030,private int <LineId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyConfig.cs,,SummerWatermelonThirtyConfig,1030,private List<int> <InitItems>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyConfig.cs,,SummerWatermelonThirtyConfig,1030,private int <LineIdChild>k__BackingField; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyConfig.cs,,SummerWatermelonThirtyConfig,1030,private List<int> <BigBoardUnlockLevel>k__BackingField; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyConfig.cs,,SummerWatermelonThirtyConfig,1030,private List<int> <NoRecycleItems>k__BackingField; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyConfig.cs,,SummerWatermelonThirtyConfig,1030,private int <IsOpenBP>k__BackingField; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyConfig.cs,,SummerWatermelonThirtyConfig,1030,private int <BpShopID>k__BackingField; // 0x24
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyConfig.cs,,SummerWatermelonThirtyConfig,1030,private int <DecorationLevel>k__BackingField; // 0x28
