assembly,type_file,source_file,line,namespace,kind,name,declaration,role
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,217,GameLogic.Player.Items,class,_003CSinkReward_003Ed__9,"public sealed class _003CSinkReward_003Ed__9 : IEnumerable<IItemDefinition>, IEnumerable, IEnumerator<IItemDefinition>, IEnumerator, IDisposable",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Leaderboard/ILeaderboardFeatures.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Leaderboard/ILeaderboardFeatures.cs,5,GameLogic.Player.Items.Leaderboard,interface,ILeaderboardFeatures,public interface ILeaderboardFeatures,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Leaderboard/LeaderboardFeatures.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Leaderboard/LeaderboardFeatures.cs,7,GameLogic.Player.Items.Leaderboard,class,LeaderboardFeatures,public class LeaderboardFeatures : ILeaderboardFeatures,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Leaderboard/LeaderboardFeaturesSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Leaderboard/LeaderboardFeaturesSource.cs,7,GameLogic.Player.Items.Leaderboard,class,LeaderboardFeaturesSource,"public class LeaderboardFeaturesSource : IItemConfigPart<LeaderboardFeatures>, IItemConfigPart, IHasGameConfigKey<string>",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/MergeItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,42,GameLogic.Player.Items,class,MergeItem,"public sealed class MergeItem : IMergeItem, IBoardItem",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/MergeItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,46,GameLogic.Player.Items,class,MergeItemExtra,public sealed class MergeItemExtra,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/MergeItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,129,GameLogic.Player.Items,class,_003C_003Ec__DisplayClass181_0,public sealed class _003C_003Ec__DisplayClass181_0,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/MergeItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,137,GameLogic.Player.Items,class,_003CGetActivationSpawnItems_003Ed__97,"public sealed class _003CGetActivationSpawnItems_003Ed__97 : IEnumerable<IItemDefinition>, IEnumerable, IEnumerator<IItemDefinition>, IEnumerator, IDisposable",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/MergeItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,242,GameLogic.Player.Items,class,_003CGetPotentialEventsForBubbleBonus_003Ed__181,"public sealed class _003CGetPotentialEventsForBubbleBonus_003Ed__181 : IEnumerable<(IBubbleBonusEvent, EnergyType, F32)>, IEnumerable, IEnumerator<(IBubbleBonusEvent, EnergyType, F32)>, IEnumerator, IDisposable",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/MergeItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,377,GameLogic.Player.Items,class,_003CGetUnlockedMergeItems_003Ed__109,"public sealed class _003CGetUnlockedMergeItems_003Ed__109 : IEnumerable<IItemDefinition>, IEnumerable, IEnumerator<IItemDefinition>, IEnumerator, IDisposable",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/MergeItemExtensions.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItemExtensions.cs,25,GameLogic.Player.Items,class,MergeItemExtensions,public static class MergeItemExtensions,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/MergeItemExtensions.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItemExtensions.cs,28,GameLogic.Player.Items,class,_003CGetSpawnItems_003Ed__81,"public sealed class _003CGetSpawnItems_003Ed__81 : IEnumerable<IItemDefinition>, IEnumerable, IEnumerator<IItemDefinition>, IEnumerator, IDisposable",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/BaseMergeMechanic.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/BaseMergeMechanic.cs,11,GameLogic.Player.Items.Merging,class,BaseMergeMechanic,"public abstract class BaseMergeMechanic : IMergeMechanic, IStorageActionMergeMechanic",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/IMergeFeatures.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/IMergeFeatures.cs,5,GameLogic.Player.Items.Merging,interface,IMergeFeatures,public interface IMergeFeatures,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/IMergeMechanic.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/IMergeMechanic.cs,10,GameLogic.Player.Items.Merging,interface,IMergeMechanic,public interface IMergeMechanic,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/IStorageActionMergeMechanic.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/IStorageActionMergeMechanic.cs,3,GameLogic.Player.Items.Merging,interface,IStorageActionMergeMechanic,public interface IStorageActionMergeMechanic,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/MechanicConfigType.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/MechanicConfigType.cs,3,GameLogic.Player.Items.Merging,enum,MechanicConfigType,public enum MechanicConfigType,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/MergeCollectionMergeMechanics.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/MergeCollectionMergeMechanics.cs,10,GameLogic.Player.Items.Merging,class,MergeCollectionMergeMechanics,public class MergeCollectionMergeMechanics : BaseMergeMechanic,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/MergeExtensions.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/MergeExtensions.cs,9,GameLogic.Player.Items.Merging,class,MergeExtensions,public static class MergeExtensions,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/MergeFeatures.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/MergeFeatures.cs,8,GameLogic.Player.Items.Merging,class,MergeFeatures,public class MergeFeatures : IMergeFeatures,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/MergeFeaturesCollectionSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/MergeFeaturesCollectionSource.cs,10,GameLogic.Player.Items.Merging,class,MergeFeaturesCollectionSource,"public class MergeFeaturesCollectionSource : IItemConfigPart<MergeFeatures>, IItemConfigPart, IHasGameConfigKey<string>, IPrioritizedConfigEntry",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/MergeFeaturesXpAndSameSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/MergeFeaturesXpAndSameSource.cs,11,GameLogic.Player.Items.Merging,class,MergeFeaturesXpAndSameSource,"public class MergeFeaturesXpAndSameSource : IItemConfigPart<MergeFeatures>, IItemConfigPart, IHasGameConfigKey<string>, IPrioritizedConfigEntry",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/MergeMechanicTypes.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/MergeMechanicTypes.cs,3,GameLogic.Player.Items.Merging,class,MergeMechanicTypes,public static class MergeMechanicTypes,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/MergeReward.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/MergeReward.cs,10,GameLogic.Player.Items.Merging,class,MergeReward,"public class MergeReward : IGameConfigData<MergeRewardId>, IGameConfigData, IHasGameConfigKey<MergeRewardId>",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/MergeRewardId.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/MergeRewardId.cs,7,GameLogic.Player.Items.Merging,class,MergeRewardId,public class MergeRewardId : StringId<MergeRewardId>,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/MergeRewardSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/MergeRewardSource.cs,7,GameLogic.Player.Items.Merging,class,MergeRewardSource,"public class MergeRewardSource : IConfigItemSource<MergeReward, MergeRewardId>, IGameConfigSourceItem<MergeRewardId, MergeReward>, IHasGameConfigKey<MergeRewardId>",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/MultipleItemsMergeMechanic.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/MultipleItemsMergeMechanic.cs,12,GameLogic.Player.Items.Merging,class,MultipleItemsMergeMechanic,public class MultipleItemsMergeMechanic : BaseMergeMechanic,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/NoMergeMechanic.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/NoMergeMechanic.cs,10,GameLogic.Player.Items.Merging,class,NoMergeMechanic,public class NoMergeMechanic : IMergeMechanic,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/SameItemsMergeMechanic.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/SameItemsMergeMechanic.cs,11,GameLogic.Player.Items.Merging,class,SameItemsMergeMechanic,public class SameItemsMergeMechanic : BaseMergeMechanic,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/StorageActionType.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/StorageActionType.cs,6,GameLogic.Player.Items.Merging,enum,StorageActionType,public enum StorageActionType,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/XpAccumulationMergeMechanic.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/XpAccumulationMergeMechanic.cs,14,GameLogic.Player.Items.Merging,class,XpAccumulationMergeMechanic,public class XpAccumulationMergeMechanic : IMergeMechanic,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Merging/XpState.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Merging/XpState.cs,6,GameLogic.Player.Items.Merging,class,XpState,public class XpState,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/MiniEvents/IMiniEventFeatures.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MiniEvents/IMiniEventFeatures.cs,6,GameLogic.Player.Items.MiniEvents,interface,IMiniEventFeatures,public interface IMiniEventFeatures,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/MiniEvents/MiniEventFeatures.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MiniEvents/MiniEventFeatures.cs,9,GameLogic.Player.Items.MiniEvents,class,MiniEventFeatures,public class MiniEventFeatures : IMiniEventFeatures,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/MiniEvents/MiniEventFeaturesSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MiniEvents/MiniEventFeaturesSource.cs,7,GameLogic.Player.Items.MiniEvents,class,MiniEventFeaturesSource,"public class MiniEventFeaturesSource : IItemConfigPart<MiniEventFeatures>, IItemConfigPart, IHasGameConfigKey<string>",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/OnFireFeatures.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/OnFireFeatures.cs,15,GameLogic.Player.Items,class,OnFireFeatures,public class OnFireFeatures : IOnFireFeatures,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/OnFireFeaturesSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/OnFireFeaturesSource.cs,8,GameLogic.Player.Items,class,OnFireFeaturesSource,"public class OnFireFeaturesSource : IItemConfigPart<OnFireFeatures>, IItemConfigPart, IHasGameConfigKey<string>",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Order/IOrderFeatures.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Order/IOrderFeatures.cs,8,GameLogic.Player.Items.Order,interface,IOrderFeatures,public interface IOrderFeatures,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Order/IOrderState.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Order/IOrderState.cs,7,GameLogic.Player.Items.Order,interface,IOrderState,"public interface IOrderState : ISinkState, IItemProducer",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Order/IOrderStateFactory.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Order/IOrderStateFactory.cs,7,GameLogic.Player.Items.Order,interface,IOrderStateFactory,public interface IOrderStateFactory,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Order/MultiTargetOrderState.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Order/MultiTargetOrderState.cs,10,GameLogic.Player.Items.Order,class,MultiTargetOrderState,public class MultiTargetOrderState : OrderState,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Order/OrderFeatures.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Order/OrderFeatures.cs,10,GameLogic.Player.Items.Order,class,OrderFeatures,public class OrderFeatures : IOrderFeatures,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Order/OrderFeaturesSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Order/OrderFeaturesSource.cs,7,GameLogic.Player.Items.Order,class,OrderFeaturesSource,"public class OrderFeaturesSource : IItemConfigPart<OrderFeatures>, IItemConfigPart, IHasGameConfigKey<string>",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Order/OrderItemDecayLogic.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Order/OrderItemDecayLogic.cs,6,GameLogic.Player.Items.Order,enum,OrderItemDecayLogic,public enum OrderItemDecayLogic,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Order/OrderParentState.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Order/OrderParentState.cs,6,GameLogic.Player.Items.Order,class,OrderParentState,public class OrderParentState,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Order/OrderPhase.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Order/OrderPhase.cs,3,GameLogic.Player.Items.Order,enum,OrderPhase,public enum OrderPhase,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Order/OrderRequirements.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Order/OrderRequirements.cs,10,GameLogic.Player.Items.Order,class,OrderRequirements,"public class OrderRequirements : IGameConfigData<OrderRequirementsId>, IGameConfigData, IHasGameConfigKey<OrderRequirementsId>",合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Order/OrderRequirementsId.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Order/OrderRequirementsId.cs,7,GameLogic.Player.Items.Order,class,OrderRequirementsId,public class OrderRequirementsId : StringId<OrderRequirementsId>,合成物、生成与特殊功能
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Order/OrderRequirementsSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Order/OrderRequirementsSource.cs,7,GameLogic.Player.Items.Order,class,OrderRequirementsSource,"public class OrderRequirementsSource : IConfigItemSource<OrderRequirements, OrderRequirementsId>, IGameConfigSourceItem<OrderRequirementsId, OrderRequirements>, IHasGameConfigKey<OrderRequirementsId>",合成物、生成与特殊功能
