assembly,type_file,file,line,signature,classification
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,297,"public void HandleSpawn(PlayerModel player, IExtraSpawnTrigger trigger, Option<ExtraSpawnBoardData> boardDataOption, AnalyticsContext analyticsContext, ICollection<MergeBoardAct> collectedActs) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,299,"public static void HandleSpawnCurrencies(IPlayer player, IExtraSpawnTrigger trigger, Option<ExtraSpawnBoardData> boardDataOption, Option<List`1<ValueTuple`2<Currencies, Int64>>> spawnCurrenciesOption, AnalyticsContext analyticsContext) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,301,"public static void HandleSpawnItems(IPlayer player, IExtraSpawnTrigger trigger, Option<ExtraSpawnBoardData> boardDataOption, List<ValueTuple`2<ItemDef, Int64>> spawnItems, ICollection<MergeBoardAct> collectedActs) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,303,"public static void HandleSpawnTokens(IPlayer player, IExtraSpawnTrigger trigger, Option<List`1<ValueTuple`2<CoreSupportEventTokenId, Int64>>> spawnTokensOption, AnalyticsContext analyticsContext) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,305,"public bool Matches(IPlayer player, IExtraSpawnTrigger trigger, Option<ExtraSpawnBoardData> boardDataOption) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,307,"public static bool MatchesBoards(MergeBoardId board, List<MergeBoardId> boards, bool containsResult) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,309,"public static bool MatchesCoreSupportEventToken(PlayerModel player, CoreSupportEventTokenId tokenId) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,311,"public static bool MatchesCurrency(PlayerModel player, Currencies currency) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,313,"public static bool MatchesEventFilters(IEnumerable<String> activeEventIds, List<String> eventFilters) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,315,"private static bool MatchesEventTypeFilters(IPlayer player, Option<List`1<CoreSupportEventType>> eventTypeFiltersOption) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,317,"public static bool MatchesExcludeBoards(MergeBoardId board, List<MergeBoardId> excludeBoards) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,319,"public static bool MatchesExcludeTags(List<String> itemTags, List<String> excludeTags) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,321,"public static bool MatchesIncludeBoards(MergeBoardId board, List<MergeBoardId> includeBoards) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,323,"public static bool MatchesIncludeTags(List<String> itemTags, List<String> includeTags) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,325,"public static bool MatchesItemMaxLevel(int itemLevel, Nullable<Int32> maxLevel) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,327,"public static bool MatchesItemMinLevel(int itemLevel, Nullable<Int32> minLevel) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,329,"private static bool MatchesRequirements(IPlayer player, Option<List`1<PlayerRequirement>> requirementsOption) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,331,"private static bool MatchesTags(List<String> itemTags, List<String> tags, bool containsResult) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,334,private void set_ConfigKey(string value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,337,private void set_EventFilters(List<String> value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,340,private void set_EventTypeFilters(List<CoreSupportEventType> value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,343,public void set_ExcludeBoards(List<MergeBoardId> value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,346,public void set_ExcludeTags(List<String> value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,349,private void set_ExperimentPriority(int value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,352,public void set_IncludeBoards(List<MergeBoardId> value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,355,public void set_IncludeTags(List<String> value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,358,private void set_ItemMaxLevel(Nullable<Int32> value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,361,private void set_ItemMinLevel(Nullable<Int32> value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,364,private void set_Requirements(List<PlayerRequirement> value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,367,private void set_SegmentFeature(CoreSupportEventSegmentFeature<CoreSupportEventExtraSpawnGroupId> value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,370,private void set_SpawnChance(F32 value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,373,"private void set_SpawnCurrencies(List<ValueTuple`3<Currencies, ExtraSpawnAmountRange, IExtraSpawnFormula>> value) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,376,"private void set_SpawnItems(List<ValueTuple`2<ItemDef, Int64>> value) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,379,"private void set_SpawnTokens(List<ValueTuple`3<CoreSupportEventTokenId, ExtraSpawnAmountRange, IExtraSpawnFormula>> value) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,382,private void set_Trigger(IExtraSpawnTrigger value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,385,private void set_VisualPriority(int value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,75,public ExtraSpawnItemValueInfo() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,77,"public ExtraSpawnItemValueInfo(string configKey, F32 value, MetaDictionary<Currencies, F32> customValuesByCurrency, MetaDictionary<CoreSupportEventTokenId, F32> customValuesByCoreSupportEventTokenId, int experimentPriority) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,80,public override int get_ConfigKey() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,83,"private MetaDictionary<CoreSupportEventTokenId, F32> get_CustomValuesByCoreSupportEventTokenId() { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,86,"private MetaDictionary<Currencies, F32> get_CustomValuesByCurrency() { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,89,public override int get_ExperimentPriority() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,92,private string get_ItemName() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,95,private F32 get_Value() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,97,public F32 GetValue(TId id) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,100,private void set_ConfigKey(int value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,103,"private void set_CustomValuesByCoreSupportEventTokenId(MetaDictionary<CoreSupportEventTokenId, F32> value) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,106,"private void set_CustomValuesByCurrency(MetaDictionary<Currencies, F32> value) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,109,private void set_ExperimentPriority(int value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,112,private void set_ItemName(string value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,115,private void set_Value(F32 value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,117,"public override void Validate(IMergeMansionGameConfig configuration, GameConfigValidationResult variantEntries) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,12,private static <>c() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,14,public <>c() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,16,"internal ValueTuple<Int32, Int64> <ToConfigData>b__124_0(string id, long amount) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,331,public ExtraSpawnSource() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,333,"private static List<ValueTuple`3<T, ExtraSpawnAmountRange, IExtraSpawnFormula>> CreateSpawnEntries(ExtraSpawnTriggerType triggerType, List<T> ids, List<Nullable`1<F32>> baseAmountsMin, List<Nullable`1<F32>> baseAmountsMax, List<ExtraSpawnFormulaType> formulas) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,336,public override string get_ConfigKey() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,339,private List<String> get_EventFilter() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,342,private List<CoreSupportEventType> get_EventTypeFilter() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,345,private List<MergeBoardId> get_ExcludeBoard() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,348,private List<String> get_ExcludeTag() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,351,public override int get_ExperimentPriority() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,354,private CoreSupportEventExtraSpawnGroupId get_Group() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,357,private List<MergeBoardId> get_IncludeBoard() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,360,private List<String> get_IncludeTag() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,363,private Nullable<Int32> get_ItemMaxLevel() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnSource.cs,366,private Nullable<Int32> get_ItemMinLevel() { },generated_empty_body
