typedef_index,image,namespace,type_name,declaration,selection_reason,generated_csharp_file,metadata_block_file,arm64_file,method_count,native_rva_count,ghidra_method_count,generic_native_instantiation_count,generated_csharp_sha256,bounded_method_count
9341,TravelTown.Main.dll,Merger.Game.Signal,BoardItemCooldownSkippedSignal,public class BoardItemCooldownSkippedSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/BoardItemCooldownSkippedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009341.txt,native_arm64/TravelTown.Main/009341_BoardItemCooldownSkippedSignal.s,6,6,0,0,c26e2e145411eabb122930d931b2028e6d1ee15a8ec5f0dd5589f512cc86348b,0
9342,TravelTown.Main.dll,Merger.Game.Signal,BoardItemSelectedSignal,public class BoardItemSelectedSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/BoardItemSelectedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009342.txt,native_arm64/TravelTown.Main/009342_BoardItemSelectedSignal.s,2,2,1,0,a8d41216dbcf04836e35433771dc4245f09fc89a4788da18bf915b9baf94bfe1,0
9343,TravelTown.Main.dll,Merger.Game.Signal,BoardItemSellClickButtonSignal,public sealed class BoardItemSellClickButtonSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/BoardItemSellClickButtonSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009343.txt,native_arm64/TravelTown.Main/009343_BoardItemSellClickButtonSignal.s,1,1,0,0,3b2ca88baddf2e4de81b46dfb637bdf51840e2dcab0a5126df2f871174dccd19,0
9344,TravelTown.Main.dll,Merger.Game.Signal,BoardItemSellFinished,public sealed class BoardItemSellFinished,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/BoardItemSellFinished.cs,metadata_blocks/TravelTown.Main/TypeDef_009344.txt,native_arm64/TravelTown.Main/009344_BoardItemSellFinished.s,1,1,0,0,83590b2dd018f715374fceb3475490ccf32e6510a46bccbbfc18c555cb46ce21,0
9345,TravelTown.Main.dll,Merger.Game.Signal,BoardItemUndoSignal,public class BoardItemUndoSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/BoardItemUndoSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009345.txt,native_arm64/TravelTown.Main/009345_BoardItemUndoSignal.s,1,1,0,0,7936cde8a2acb151c38cdb7fc5e9ac76cb98443e1325ad318c88acd25c846167,0
9346,TravelTown.Main.dll,Merger.Game.Signal,BoardLayoutInitializedNewUiSignal,public class BoardLayoutInitializedNewUiSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/BoardLayoutInitializedNewUiSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009346.txt,native_arm64/TravelTown.Main/009346_BoardLayoutInitializedNewUiSignal.s,1,1,0,0,5a5ea9439339bef0e4e8d7288600bbe3be0ee4d7095a7f43d290e77ea612e6a3,0
9347,TravelTown.Main.dll,Merger.Game.Signal,BoardLayoutInitializedSignal,public class BoardLayoutInitializedSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/BoardLayoutInitializedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009347.txt,native_arm64/TravelTown.Main/009347_BoardLayoutInitializedSignal.s,1,1,0,0,08b15ca32fecbb3215893221c1c346e120b69b5c81b8beced58ac307a2cb4cba,0
9348,TravelTown.Main.dll,Merger.Game.Signal,BoardLoadingFinished,public class BoardLoadingFinished,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/BoardLoadingFinished.cs,metadata_blocks/TravelTown.Main/TypeDef_009348.txt,native_arm64/TravelTown.Main/009348_BoardLoadingFinished.s,1,1,0,0,d35e1e7a7502da8a93ce1b56c90f1b11d9f9fc5d0f18e9166e6e956059b51109,0
9349,TravelTown.Main.dll,Merger.Game.Signal,BoardTileDoubleEmptiedSignal,public class BoardTileDoubleEmptiedSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/BoardTileDoubleEmptiedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009349.txt,native_arm64/TravelTown.Main/009349_BoardTileDoubleEmptiedSignal.s,1,1,0,0,5379883d3b2fd088596d917359878b430ce0112495683b138a38cdb0fa415b5d,0
9350,TravelTown.Main.dll,Merger.Game.Signal,BoardVisibilityChangedSignal,public class BoardVisibilityChangedSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/BoardVisibilityChangedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009350.txt,native_arm64/TravelTown.Main/009350_BoardVisibilityChangedSignal.s,2,2,0,0,96a4d0bdee8b44d40c3a2ee1bb143a31de405b82a63b835f921f579e5a76db54,0
9351,TravelTown.Main.dll,Merger.Game.Signal,BubbleBurstSignal,public class BubbleBurstSignal : MergeItemBubbleSignalBase,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/BubbleBurstSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009351.txt,native_arm64/TravelTown.Main/009351_BubbleBurstSignal.s,11,11,0,0,5e30076d8dd97e968995fc1f668303ea9b9ae633fa7949a5c367f96d27d16bbe,0
9352,TravelTown.Main.dll,Merger.Game.Signal,BubbledItemCreatedSignal,public class BubbledItemCreatedSignal : MergeItemBubbleSignalBase,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/BubbledItemCreatedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009352.txt,native_arm64/TravelTown.Main/009352_BubbledItemCreatedSignal.s,11,11,0,0,e0c660d13f11bf6edf957e3c79739537ef75654a77c439171290e50a99ecd45e,0
9353,TravelTown.Main.dll,,BubbledItemExpiredSignal.Collectable,public class BubbledItemExpiredSignal.Collectable,同一完整脚本,generated_csharp/TravelTown.Main/Merger/Game/Signal/BubbledItemExpiredSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009353.txt,native_arm64/TravelTown.Main/009353_BubbledItemExpiredSignal_Collectable.s,1,1,0,0,eadb83cea3a89b3265143d7a3397af32cbe427f8281d5ebc539686f07b9d9247,0
9354,TravelTown.Main.dll,Merger.Game.Signal,BubbledItemExpiredSignal,public class BubbledItemExpiredSignal : MergeItemBubbleSignalBase,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/BubbledItemExpiredSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009354.txt,native_arm64/TravelTown.Main/009354_BubbledItemExpiredSignal.s,5,5,0,0,eadb83cea3a89b3265143d7a3397af32cbe427f8281d5ebc539686f07b9d9247,0
9359,TravelTown.Main.dll,Merger.Game.Signal,ClearItemSelectedSignal,public class ClearItemSelectedSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/ClearItemSelectedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009359.txt,native_arm64/TravelTown.Main/009359_ClearItemSelectedSignal.s,1,1,0,0,c51a300d19963c077f28b3da95a8644407558b3b323b1428bbddc475027ca74a,0
9382,TravelTown.Main.dll,Merger.Game.Signal,ItemsMergedSignal,public class ItemsMergedSignal : ISpecificSound,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/ItemsMergedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009382.txt,native_arm64/TravelTown.Main/009382_ItemsMergedSignal.s,12,12,1,0,4176467292d7f126ceafc202171dcee89cdce16113df2caa967dd73bffe35ef0,0
9383,TravelTown.Main.dll,Merger.Game.Signal,ItemsStackingSignal,public class ItemsStackingSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/ItemsStackingSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009383.txt,native_arm64/TravelTown.Main/009383_ItemsStackingSignal.s,4,4,0,0,18fe23995c0f6fd32c9352e002a76bf52b3249b95ebeb1890845ffc485d2fac9,0
9389,TravelTown.Main.dll,Merger.Game.Signal,MoveItemQueueToBackSignal,public class MoveItemQueueToBackSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/MoveItemQueueToBackSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009389.txt,native_arm64/TravelTown.Main/009389_MoveItemQueueToBackSignal.s,1,1,0,0,9c7eca22cce566c4960b6da7bc2f419c6dac4373f720a68ae58fa7ceead7b0ea,0
9390,TravelTown.Main.dll,Merger.Game.Signal,MoveItemQueueToFrontSignal,public class MoveItemQueueToFrontSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/MoveItemQueueToFrontSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009390.txt,native_arm64/TravelTown.Main/009390_MoveItemQueueToFrontSignal.s,1,1,0,0,3468bcdb1cd41683ec6efd6bdb9b7dc02560b02085a36090f672d5c5be173da3,0
9413,TravelTown.Main.dll,Merger.Game.Signal,ProducerInventoryFeatureUnlockedSignal,public class ProducerInventoryFeatureUnlockedSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/ProducerInventoryFeatureUnlockedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009413.txt,native_arm64/TravelTown.Main/009413_ProducerInventoryFeatureUnlockedSignal.s,1,1,0,0,ebfc05a8374a34dfcede15ce5ce829aca4fa8878d70a6ba813a7c07860e1105c,0
9415,TravelTown.Main.dll,Merger.Game.Signal,ProducerInventorySlotUnlockedSignal,public class ProducerInventorySlotUnlockedSignal : ItemAmountInventoryBaseSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/ProducerInventorySlotUnlockedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009415.txt,native_arm64/TravelTown.Main/009415_ProducerInventorySlotUnlockedSignal.s,1,1,0,0,54235b531775115c39dde90d6a6eadbe7ce88841e25edce7044dd31c475f12e8,0
9416,TravelTown.Main.dll,Merger.Game.Signal,ProducerUpgradedSignal,public class ProducerUpgradedSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/ProducerUpgradedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009416.txt,native_arm64/TravelTown.Main/009416_ProducerUpgradedSignal.s,9,9,0,0,5df280d8c1910bc18c28869c626e9a21c74f7fd87e3c74de021db0a426da2cf9,0
9429,TravelTown.Main.dll,Merger.Game.Signal,ScheduledItemActivatedSignal,public class ScheduledItemActivatedSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/ScheduledItemActivatedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009429.txt,native_arm64/TravelTown.Main/009429_ScheduledItemActivatedSignal.s,2,2,0,0,479208ea3b382ce105696dbf15526f1de33bf2a3b5d3e88c4e4350449cda05a6,0
9430,TravelTown.Main.dll,Merger.Game.Signal,ScheduledItemExpiredSignal,public class ScheduledItemExpiredSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/ScheduledItemExpiredSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009430.txt,native_arm64/TravelTown.Main/009430_ScheduledItemExpiredSignal.s,2,2,0,0,bc1c95f4f8cdc21d7bde8f2cc38aff017317f0b1874fe522a17da65c2ff1f613,0
9431,TravelTown.Main.dll,Merger.Game.Signal,SellSelectedItemSignal,public class SellSelectedItemSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/SellSelectedItemSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009431.txt,native_arm64/TravelTown.Main/009431_SellSelectedItemSignal.s,3,3,0,0,f7dc44761b16c95fb45929ba8a582baf47afff8737c3791f819ec761dcc03660,0
9440,TravelTown.Main.dll,Merger.Game.Signal,SkipBoardItemCooldownSignal,public class SkipBoardItemCooldownSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/SkipBoardItemCooldownSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009440.txt,native_arm64/TravelTown.Main/009440_SkipBoardItemCooldownSignal.s,3,3,0,0,719537fa4d7386d3d906dd821a29e4b51934f50cd06f712c6f7e3c8fd0794491,0
9441,TravelTown.Main.dll,Merger.Game.Signal,SlideItemInCompletedSignal,public class SlideItemInCompletedSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/SlideItemInCompletedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009441.txt,native_arm64/TravelTown.Main/009441_SlideItemInCompletedSignal.s,1,1,0,0,e5ef0a492aaef5bdad4daeec1a6c97122fcec245fbf4e2a75166d182048a4ed1,0
9448,TravelTown.Main.dll,Merger.Game.Signal,ToggleDisableBoardSignal,public class ToggleDisableBoardSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/ToggleDisableBoardSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009448.txt,native_arm64/TravelTown.Main/009448_ToggleDisableBoardSignal.s,1,1,0,0,c94b0d1b0aaf8b420e1c2ada9ef72ff30bcc58222117696b33e568424890ef73,0
9452,TravelTown.Main.dll,Merger.Game.Signal,TryBurstBubbleSignal,public class TryBurstBubbleSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/TryBurstBubbleSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009452.txt,native_arm64/TravelTown.Main/009452_TryBurstBubbleSignal.s,4,4,0,0,a4ed4d1f528b1a0078a86be5d3e9c4ac6b493ca78de4b2dc0be6f3d1adc1a40d,0
9456,TravelTown.Main.dll,Merger.Game.Signal,UnlockProducerInventoryGrantedSignal,public class UnlockProducerInventoryGrantedSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/UnlockProducerInventoryGrantedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009456.txt,native_arm64/TravelTown.Main/009456_UnlockProducerInventoryGrantedSignal.s,1,1,0,0,506a60468cdd95b6ddcba581252f92b50d9dcad6619ab26370859a210aaf6729,0
9459,TravelTown.Main.dll,Merger.Game.Signal,UpdateBoardResourcesStateSignal,public class UpdateBoardResourcesStateSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/UpdateBoardResourcesStateSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009459.txt,native_arm64/TravelTown.Main/009459_UpdateBoardResourcesStateSignal.s,1,1,0,0,11fe6860a1f7c19586464a2b212061d137ee1e6bab47c186171e4a4233c3f365,0
9460,TravelTown.Main.dll,Merger.Game.Signal,VerifyBoardMergeSignal,public class VerifyBoardMergeSignal,棋盘交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/VerifyBoardMergeSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009460.txt,native_arm64/TravelTown.Main/009460_VerifyBoardMergeSignal.s,9,9,1,0,8b69b1efa584a7179ccefd9f547af12e9865022df8ae3597e9347ed120d20981,0
9484,TravelTown.Main.dll,Merger.Game.Signal.Combinations,BeforeEntityRemovedSignal,public class BeforeEntityRemovedSignal,组合交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/Combinations/BeforeEntityRemovedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009484.txt,native_arm64/TravelTown.Main/009484_BeforeEntityRemovedSignal.s,1,1,0,0,e4988d9568255b567724285c879d0df6df72103342a06b6d155bdbc060b7ccc3,0
9485,TravelTown.Main.dll,Merger.Game.Signal.Combinations,CombiningProducerExpiredSignal,public class CombiningProducerExpiredSignal,组合交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/Combinations/CombiningProducerExpiredSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009485.txt,native_arm64/TravelTown.Main/009485_CombiningProducerExpiredSignal.s,1,1,0,0,0377a06bed0247cfbbdf80d15eca05d25e3b659527ba25ab7862c195548692d8,0
9486,TravelTown.Main.dll,Merger.Game.Signal.Combinations,ExtractItemClickedSignal,public class ExtractItemClickedSignal,组合交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/Combinations/ExtractItemClickedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009486.txt,native_arm64/TravelTown.Main/009486_ExtractItemClickedSignal.s,1,1,0,0,74ee34a5da3f99a4ccd20f1d8bd29d40389412c49a3031afaae3fc0b857366f2,0
9487,TravelTown.Main.dll,Merger.Game.Signal.Combinations,ItemExtractedSignal,public class ItemExtractedSignal,组合交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/Combinations/ItemExtractedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009487.txt,native_arm64/TravelTown.Main/009487_ItemExtractedSignal.s,1,1,0,0,9d9cdb3be58b6bf01dfa5ee83c0963505700d5ea34a57cbefad4f825bef72e5c,0
9488,TravelTown.Main.dll,Merger.Game.Signal.Combinations,ItemLoadedSignal,public class ItemLoadedSignal,组合交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/Combinations/ItemLoadedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009488.txt,native_arm64/TravelTown.Main/009488_ItemLoadedSignal.s,1,1,0,0,c144c46ffad2a11be9d3737655b2099d4ba5f1e3f1e62751c30005c8babe696a,0
9489,TravelTown.Main.dll,Merger.Game.Signal.Combinations,JokerCheckPopupClosedSignal,public class JokerCheckPopupClosedSignal,组合交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/Combinations/JokerCheckPopupClosedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009489.txt,native_arm64/TravelTown.Main/009489_JokerCheckPopupClosedSignal.s,3,3,0,0,eea731fa8ed5ca4d51beeed3796ff92f65147346dc25058aab1ca4cc1be4bfe6,0
9490,TravelTown.Main.dll,Merger.Game.Signal.Combinations,JokerCheckPopupOpenedSignal,public class JokerCheckPopupOpenedSignal,组合交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/Combinations/JokerCheckPopupOpenedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009490.txt,native_arm64/TravelTown.Main/009490_JokerCheckPopupOpenedSignal.s,7,7,0,0,1afa90baf59887819becc2f9653ee6049d7a8ffb0faf0cd1bb754d5f0dd377aa,0
9491,TravelTown.Main.dll,Merger.Game.Signal.Combinations,SplitCheckPopupClosedSignal,public class SplitCheckPopupClosedSignal,组合交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/Combinations/SplitCheckPopupClosedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009491.txt,native_arm64/TravelTown.Main/009491_SplitCheckPopupClosedSignal.s,3,3,0,0,8351e29473b49e08cbffefc0afbc2320bc3687c67ca25f611ec9d7d57b4d9089,0
9492,TravelTown.Main.dll,Merger.Game.Signal.Combinations,SplitCheckPopupOpenedSignal,public class SplitCheckPopupOpenedSignal,组合交互信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/Combinations/SplitCheckPopupOpenedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009492.txt,native_arm64/TravelTown.Main/009492_SplitCheckPopupOpenedSignal.s,7,7,0,0,c19f998c422e99077ba740ec30884be994b7fc1086b330679f64056af42a52af,0
9496,TravelTown.Main.dll,Merger.Game.Signal.Bubbles,BubbleBoardLimitReachedSignal,public class BubbleBoardLimitReachedSignal,泡泡物品信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/Bubbles/BubbleBoardLimitReachedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009496.txt,native_arm64/TravelTown.Main/009496_BubbleBoardLimitReachedSignal.s,2,2,0,0,d67da7d75fbd752fe07b573761b6f8cb3f2b936060fc4525a83e0dc01a1f17e5,0
9497,TravelTown.Main.dll,Merger.Game.Signal.Bubbles,BubbledItemRemovedSignal,public class BubbledItemRemovedSignal : BubbleRemoveSignalBase,泡泡物品信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/Bubbles/BubbledItemRemovedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009497.txt,native_arm64/TravelTown.Main/009497_BubbledItemRemovedSignal.s,1,1,0,0,eabf6c9dda1e8061a9406f5b0563cfbb03f50f9d9e7eeb9d5c4f91fed01d9097,0
9498,TravelTown.Main.dll,Merger.Game.Signal.Bubbles,BubbledItemRemoveIconClickedSignal,public class BubbledItemRemoveIconClickedSignal : BubbleRemoveSignalBase,泡泡物品信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/Bubbles/BubbledItemRemoveIconClickedSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009498.txt,native_arm64/TravelTown.Main/009498_BubbledItemRemoveIconClickedSignal.s,4,4,0,0,437a7c89467cf0269bc2d833e251621f42f40ed0ff1f6165860cf4a1cc485a01,0
9499,TravelTown.Main.dll,Merger.Game.Signal.Bubbles,BubbleRemoveSignalBase,public class BubbleRemoveSignalBase : MergeItemBubbleSignalBase,泡泡物品信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/Bubbles/BubbleRemoveSignalBase.cs,metadata_blocks/TravelTown.Main/TypeDef_009499.txt,native_arm64/TravelTown.Main/009499_BubbleRemoveSignalBase.s,16,16,0,0,3732186d5c50811f33d5142974310ea95cec31cd2f2be452fa7ca5bf0b1e4c15,0
9500,TravelTown.Main.dll,Merger.Game.Signal.Bubbles,TryRemoveBubbleSignal,public class TryRemoveBubbleSignal,泡泡物品信号,generated_csharp/TravelTown.Main/Merger/Game/Signal/Bubbles/TryRemoveBubbleSignal.cs,metadata_blocks/TravelTown.Main/TypeDef_009500.txt,native_arm64/TravelTown.Main/009500_TryRemoveBubbleSignal.s,2,2,0,0,35906032c521d3aed2f967bf0d3ca66ae1f43af56cdbb0b4f0530611d604bf76,0
9606,TravelTown.Main.dll,Merger.Services,IBoardConfigService,public interface IBoardConfigService,棋盘配置接口,generated_csharp/TravelTown.Main/Merger/Services/IBoardConfigService.cs,metadata_blocks/TravelTown.Main/TypeDef_009606.txt,,4,0,0,0,ef8ca7f6eda803e50968a647e60075ad9fc4241a791455bbbbb63005a3d806b4,0
9777,TravelTown.Main.dll,Merger.Services.Backend.WebSocket,IOperationTrackingService,"public interface IOperationTrackingService : IBlockingFlags<OperationTrackingFlags>, IDebugBlockingFlags",操作跟踪,generated_csharp/TravelTown.Main/Merger/Services/Backend/WebSocket/IOperationTrackingService.cs,metadata_blocks/TravelTown.Main/TypeDef_009777.txt,,4,0,0,0,f7b2c8623b49e4b3564a449b9f9f68ea6c7fae1f937a9cc0b474cc695ce683d7,0
9781,TravelTown.Main.dll,Merger.Services.Backend.WebSocket,OperationTrackingFlags,public enum OperationTrackingFlags,操作跟踪,generated_csharp/TravelTown.Main/Merger/Services/Backend/WebSocket/OperationTrackingFlags.cs,metadata_blocks/TravelTown.Main/TypeDef_009781.txt,,0,0,0,0,16ee119d1262b9841f893d2eac4603c3c1330e27b28f151b478ce954b17bb5af,0
9784,TravelTown.Main.dll,,OperationTrackingSystem.<>c__24<TItemNotificationData>,private sealed class OperationTrackingSystem.<>c__24<TItemNotificationData>,同一完整脚本,generated_csharp/TravelTown.Main/Merger/Services/Backend/WebSocket/OperationTrackingSystem.cs,metadata_blocks/TravelTown.Main/TypeDef_009784.txt,native_arm64/TravelTown.Main/009784_OperationTrackingSystem_c__24_TItemNotificationData_.s,3,0,0,3,da9d1cfcf1ae5965d22051136f1bb06d9a48b4e960bd2a19df6fb45d4d422ffe,0
