typedef_index,image,namespace,type_name,signature_from_dump,rva,metadata_status,native_status,native_byte_count,native_sha256,rva_in_script_address_index,arm64_file,ghidra_pseudoc_file,bounded_pseudoc_file
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,protected override void SubscribeToSignals() { },0x6A5887C,RVA_and_signature,arm64_complete_bound,176,49abf84b26b683020c543b0441405e3f14508c7360a76917bdfd7c5edb19715e,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A5887C.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,protected override void UnsubscribeFromSignals() { },0x6A5892C,RVA_and_signature,arm64_complete_bound,176,10709758f17de4ae65019fa51c5b237332983141754d4fc8c32a66b4a350b224,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A5892C.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,private void OnRewardFlyAnimationStarted(RewardsFlyAnimationStartedSignal signal) { },0x6A589DC,RVA_and_signature,arm64_complete_bound,204,bcdbc20f86f5a0abbe3250ff7d4643bb49474e7be0b52846a4cc3a1c3e752dd1,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A589DC.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,public QueuedItem Peek() { },0x6A58AA8,RVA_and_signature,arm64_complete_bound,72,86d378920566fe3c8ee55c0e7388b4a1d91549caf30545b0517a40d8ae8dd2c1,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A58AA8.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,public QueuedItem Dequeue() { },0x6A58B90,RVA_and_signature,arm64_complete_bound,236,075ab0850b5048f8f736c9e21181fe4f36c4a9fd7c540afa034bc0044c829931,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A58B90.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,public void ExtractItem(QueuedItem item) { },0x6A58C7C,RVA_and_signature,arm64_complete_bound,204,a3be65a96d851f42fa98e6262086169d73838a964c84602af7e95b893d951424,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A58C7C.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,public QueuedItem FindNewestInQueue(string itemId) { },0x6A58D48,RVA_and_signature,arm64_complete_bound,516,fcbce4d10befe33f677b1fe3ad99cd0bc695e5c0fe693f29abaeb89d34356402,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A58D48.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,public IEnumerable<QueuedItem> GetAllItems() { },0x6A58F54,RVA_and_signature,arm64_complete_bound,72,bb623c9f624b433196df351017e6369a03ae4a67d7cc2deae7e0d69a57c13a11,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,public void Enqueue(QueuedItem queuedItem) { },0x6A58F9C,RVA_and_signature,arm64_complete_bound,60,a7d57364add23b9298debd377b533f17e8757277038bfdf2c39aadd6e4a7e6d1,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A58F9C.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,"public QueuedItem EnqueueItem(IMergeItem mergeItem, string uuidInBoardQueue, long enqueuingTimestamp, BoardQueueOrder boardQueueOrder, ResourceSource source) { }",0x6A590C4,RVA_and_signature,arm64_complete_bound,156,6afcf9d784238f87151e64792bf70f3c5f5a985e1b912e38fda9db8ad3857835,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A590C4.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,"public QueuedItem EnqueueItemPendingSync(IMergeItem mergeItem, string uuidInBoardQueue, long enqueuingTimestamp, BoardQueueOrder boardQueueOrder, ResourceSource source) { }",0x6A591DC,RVA_and_signature,arm64_complete_bound,272,74817fdd5af16ecbff41b1786a4f6d67b2679961a7927776bf45d293abeef7c8,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A591DC.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,public void SyncPendingEnqueuedItem(string uuid) { },0x6A592EC,RVA_and_signature,arm64_complete_bound,440,f2deefe44a6df2b27a1781da29f77c79c059d0e34674fbe37b1a4db739a9a7cb,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A592EC.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,public void LoadFromBackendState(List<QueuedItem> backendItems) { },0x6A594AC,RVA_and_signature,arm64_complete_bound,956,a6aceee71302c1a19d1366fb5dfe4a49f2a47861d8790421d41067a9e0092b72,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,private LinkedListNode<QueuedItem> HeadOfQueue() { },0x6A58AF0,RVA_and_signature,arm64_complete_bound,160,88d8c77f4ae743cb3d4e5049d70da1f6572929df9d13e499697b54e60adce71b,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A58AF0.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,"private void EnqueueToSpecificQueue(LinkedList<QueuedItem> queue, QueuedItem queuedItem) { }",0x6A58FD8,RVA_and_signature,arm64_complete_bound,236,97eba2617c159d5b1670cbb10d04781f190c504ece0f511e30d2cb85f2c3c5f9,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,private void UpdateBindableProperties() { },0x6A5879C,RVA_and_signature,arm64_complete_bound,44,9c7f1f35ba31d44f001d2231454f18f8c5ced7e4d3a84c193cfc80d64c0b7274,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A5879C.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,public void SyncWithState() { },0x6A587C8,RVA_and_signature,arm64_complete_bound,180,3a19fe19e12aa04d3a271ed74fd7e0d7adc70a8ee11ae9fe2e9d1d7738d0ea84,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A587C8.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,public void SetBoardEventQueue(BoardQueueBackendState boardEventQueueState) { },0x6A59868,RVA_and_signature,arm64_complete_bound,4,110f46b5b35c069160560c6ad6786f647dd44e8760a52a46fc22dbbcd7630b91,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A59868.c,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,public void .ctor() { },0x6A5986C,RVA_and_signature,arm64_complete_bound,320,23996c47e4b36205b53e5c1a0e51eb7817f336851a287a5823c849f4038dbdbf,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,,
33302,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,IBoardQueueModel,public abstract BindableProperty<int> get_BoardEventQueueCount();,,signature_only,signature_only,0,,False,,,
33302,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,IBoardQueueModel,public abstract BindableProperty<QueuedItem> get_HeadItem();,,signature_only,signature_only,0,,False,,,
33302,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,IBoardQueueModel,public abstract QueuedItem Peek();,,signature_only,signature_only,0,,False,,,
33302,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,IBoardQueueModel,public abstract QueuedItem Dequeue();,,signature_only,signature_only,0,,False,,,
33302,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,IBoardQueueModel,public abstract void ExtractItem(QueuedItem item);,,signature_only,signature_only,0,,False,,,
33302,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,IBoardQueueModel,public abstract QueuedItem FindNewestInQueue(string itemId);,,signature_only,signature_only,0,,False,,,
33302,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,IBoardQueueModel,"public abstract QueuedItem EnqueueItem(IMergeItem mergeItem, string entity, long enqueuingTimestamp, BoardQueueOrder boardQueueOrder, ResourceSource source);",,signature_only,signature_only,0,,False,,,
33302,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,IBoardQueueModel,"public abstract QueuedItem EnqueueItemPendingSync(IMergeItem mergeItem, string uuidInBoardQueue, long enqueuingTimestamp, BoardQueueOrder boardQueueOrder, ResourceSource source);",,signature_only,signature_only,0,,False,,,
33302,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,IBoardQueueModel,public abstract void SyncPendingEnqueuedItem(string uuid);,,signature_only,signature_only,0,,False,,,
33302,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,IBoardQueueModel,public abstract int get_Count();,,signature_only,signature_only,0,,False,,,
33302,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,IBoardQueueModel,public abstract IEnumerable<QueuedItem> GetAllItems();,,signature_only,signature_only,0,,False,,,
33303,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,IBoardQueueSyncModel,public abstract void LoadFromBackendState(List<QueuedItem> backendItems);,,signature_only,signature_only,0,,False,,,
33303,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,IBoardQueueSyncModel,public abstract void SyncWithState();,,signature_only,signature_only,0,,False,,,
33304,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Logic,BoardQueueProcessor,private long get_CurrentServerTimeMS() { },0x6A59B14,RVA_and_signature,arm64_complete_bound,160,d1bed6bfd3857ac8900e60ce2676b6200d9c5bf7fa26949fa28b0bff849eee2f,True,native_arm64/TravelTown.MergeBoardQueue/033304_BoardQueueProcessor.s,,
33304,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Logic,BoardQueueProcessor,public void Process(TickArgs result) { },0x6A59BB4,RVA_and_signature,arm64_complete_bound,3640,cc3bb8c023897c6a09027e634b02962e26991c3090ac60ee093d2e929d18a0aa,True,native_arm64/TravelTown.MergeBoardQueue/033304_BoardQueueProcessor.s,ghidra_pseudoc/0x6A59BB4.c,ghidra_bounded_pseudoc/0x6A59BB4.c
33304,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Logic,BoardQueueProcessor,private void DequeueFinished() { },0x6A5A9EC,RVA_and_signature,arm64_complete_bound,164,e5d409de32e12038b0276a12b687fd6c15e9afce5438cad85cfe00b6b60be3b0,True,native_arm64/TravelTown.MergeBoardQueue/033304_BoardQueueProcessor.s,ghidra_pseudoc/0x6A5A9EC.c,ghidra_bounded_pseudoc/0x6A5A9EC.c
33304,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Logic,BoardQueueProcessor,"private void GrantSellPriceResource(string itemId, PlayerResourceEnum resource, int amount) { }",0x6A5AC6C,RVA_and_signature,arm64_complete_bound,392,78f443b3e7a93218f06f9c38f4533dbdec2716d9cde2f0e7f2ebd7f9a665b02e,True,native_arm64/TravelTown.MergeBoardQueue/033304_BoardQueueProcessor.s,ghidra_pseudoc/0x6A5AC6C.c,ghidra_bounded_pseudoc/0x6A5AC6C.c
33304,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Logic,BoardQueueProcessor,"private void Enqueue(Entity entity, IMergeItem mergeItem, ResourceSource source) { }",0x6A5AA90,RVA_and_signature,arm64_complete_bound,476,80882c4bc1f0b2182e3d41d096a470a2e761acad493e84693ce898fdfef5a119,True,native_arm64/TravelTown.MergeBoardQueue/033304_BoardQueueProcessor.s,ghidra_pseudoc/0x6A5AA90.c,ghidra_bounded_pseudoc/0x6A5AA90.c
33304,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Logic,BoardQueueProcessor,public void .ctor() { },0x6A5ADF4,RVA_and_signature,arm64_complete_bound,8,b78ff27a7156f1d4aa99c1d45163ea569f6efba02c4a88757fd737fa966dd414,True,native_arm64/TravelTown.MergeBoardQueue/033304_BoardQueueProcessor.s,,
33305,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Logic.BoardOperations,BoardQueueOperationDataCreator,public override string get_OperationType() { },0x6A5ADFC,RVA_and_signature,arm64_complete_bound,64,8a19375559b147a2363957d8f2c6a7f9f5f38813b051ceef74ac0dafbefe7ace,True,native_arm64/TravelTown.MergeBoardQueue/033305_BoardQueueOperationDataCreator.s,,
33305,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Logic.BoardOperations,BoardQueueOperationDataCreator,public override List<MergeBoardItemNotificationData> CreateOperationData(TickArgs tickArgs) { },0x6A5AE3C,RVA_and_signature,arm64_complete_bound,1688,02ba8ca728f3ed946c13898429575fb3b944a79003752b2e554ea1a0cf9ca239,True,native_arm64/TravelTown.MergeBoardQueue/033305_BoardQueueOperationDataCreator.s,,
33305,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Logic.BoardOperations,BoardQueueOperationDataCreator,"private void BuildDequeueActions(Entity entity, string uuidInBoardQueue) { }",0x6A5B4D4,RVA_and_signature,arm64_complete_bound,492,9be0dcadfbb58f83265935db8257fa2b04e33e369da5d1eb5b7d9352a5e8147d,True,native_arm64/TravelTown.MergeBoardQueue/033305_BoardQueueOperationDataCreator.s,ghidra_pseudoc/0x6A5B4D4.c,
33305,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Logic.BoardOperations,BoardQueueOperationDataCreator,public void .ctor() { },0x6A5B6C0,RVA_and_signature,arm64_complete_bound,8,b0e10522dd5a927ccfe2d73bb211e8b846c0fa57d58dd1c943ba1ccb7223ce87,True,native_arm64/TravelTown.MergeBoardQueue/033305_BoardQueueOperationDataCreator.s,,
33308,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Decorators,BoardQueueSystemDecorator,public void DecorateSystems(SystemsBuilder systemsBuilder) { },0x6A5B9D4,RVA_and_signature,arm64_complete_bound,128,b719c73a75e9264d3f09dff0a4500e491d2a800a17443a936449791eb2ba4fce,True,native_arm64/TravelTown.MergeBoardQueue/033308_BoardQueueSystemDecorator.s,ghidra_pseudoc/0x6A5B9D4.c,
33308,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Decorators,BoardQueueSystemDecorator,public void .ctor() { },0x6A5BA54,RVA_and_signature,arm64_complete_bound,8,f18d09e82da0b0136bb1a18d703bbe0cf7ac8b7a10556631a11f838ae409f861,True,native_arm64/TravelTown.MergeBoardQueue/033308_BoardQueueSystemDecorator.s,,
33309,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data,QueuedItem,public IItem get_Item() { },0x6A5BA5C,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.MergeBoardQueue/033309_QueuedItem.s,,
33309,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data,QueuedItem,public ItemPayloadBase get_RestoredItemPayload() { },0x6A5BA64,RVA_and_signature,arm64_complete_bound,8,bd237e5d99f6462770946dd64c9d5273577f92aeb78154ba485fef49e0d73851,True,native_arm64/TravelTown.MergeBoardQueue/033309_QueuedItem.s,,
33309,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data,QueuedItem,public string get_UUIDInBoardQueue() { },0x6A5BA6C,RVA_and_signature,arm64_complete_bound,8,f289023bfc90be5c90aa1a98a40c5b356af639e69af0399f5914b2202364955c,True,native_arm64/TravelTown.MergeBoardQueue/033309_QueuedItem.s,,
33309,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data,QueuedItem,public long get_EnqueueTimestamp() { },0x6A5BA74,RVA_and_signature,arm64_complete_bound,8,c0b9896d6c3d8aacf384c0d0cf5d897e84f621efe31cc89c980be348eb9c6614,True,native_arm64/TravelTown.MergeBoardQueue/033309_QueuedItem.s,,
33309,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data,QueuedItem,public BoardQueueOrder get_BoardQueueOrder() { },0x6A5BA7C,RVA_and_signature,arm64_complete_bound,8,615cc4d4d19713a7b9ea6b3843c274d040126c740088a3e2d95ffe19ba04c269,True,native_arm64/TravelTown.MergeBoardQueue/033309_QueuedItem.s,,
33309,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data,QueuedItem,"public void .ctor(IItem item, long enqueueTimestamp, BoardQueueOrder boardQueueOrder, string uuidInBoardQueue, ItemPayloadBase itemPayload) { }",0x6A59160,RVA_and_signature,arm64_complete_bound,124,7d4f6f061a03f9b8245c7c27c4b6bd97721fcd60cec1faddec9e8782f133774f,True,native_arm64/TravelTown.MergeBoardQueue/033309_QueuedItem.s,ghidra_pseudoc/0x6A59160.c,
33310,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data.TickResultArgs,ItemDequeuedResult,public Entity get_Entity() { },0x6A5BA84,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.MergeBoardQueue/033310_ItemDequeuedResult.s,,
33310,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data.TickResultArgs,ItemDequeuedResult,private void set_Entity(Entity value) { },0x6A5BA8C,RVA_and_signature,arm64_complete_bound,8,b5bdbe51a1dd07b252f2b8823918d71ba006fee9c570b465f84c3b0f53aea61b,True,native_arm64/TravelTown.MergeBoardQueue/033310_ItemDequeuedResult.s,,
33310,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data.TickResultArgs,ItemDequeuedResult,public ItemAnalyticsData get_AnalyticsData() { },0x6A5BA94,RVA_and_signature,arm64_complete_bound,8,bd237e5d99f6462770946dd64c9d5273577f92aeb78154ba485fef49e0d73851,True,native_arm64/TravelTown.MergeBoardQueue/033310_ItemDequeuedResult.s,,
33310,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data.TickResultArgs,ItemDequeuedResult,private void set_AnalyticsData(ItemAnalyticsData value) { },0x6A5BA9C,RVA_and_signature,arm64_complete_bound,8,57912cbdeb0cec06c950b4076553787c133008107f9a822feb75c2b634915830,True,native_arm64/TravelTown.MergeBoardQueue/033310_ItemDequeuedResult.s,,
33310,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data.TickResultArgs,ItemDequeuedResult,public QueuedItem get_Item() { },0x6A5BAA4,RVA_and_signature,arm64_complete_bound,8,f289023bfc90be5c90aa1a98a40c5b356af639e69af0399f5914b2202364955c,True,native_arm64/TravelTown.MergeBoardQueue/033310_ItemDequeuedResult.s,,
33310,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data.TickResultArgs,ItemDequeuedResult,private void set_Item(QueuedItem value) { },0x6A5BAAC,RVA_and_signature,arm64_complete_bound,8,77f4676564034d976a895303afbe9566225471f30e3e74361b9f8b03b068576a,True,native_arm64/TravelTown.MergeBoardQueue/033310_ItemDequeuedResult.s,,
33310,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data.TickResultArgs,ItemDequeuedResult,public int get_DestinationPosition() { },0x6A5BAB4,RVA_and_signature,arm64_complete_bound,8,ba269e200604d0dd95f57e6bd974cfb4fb4a15db1799161315f4b00aef67931c,True,native_arm64/TravelTown.MergeBoardQueue/033310_ItemDequeuedResult.s,,
33310,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data.TickResultArgs,ItemDequeuedResult,private void set_DestinationPosition(int value) { },0x6A5BABC,RVA_and_signature,arm64_complete_bound,8,9e40c154908b27c28daea725a2a8b301cdb33ac03bba4f1283b986b2c7c65080,True,native_arm64/TravelTown.MergeBoardQueue/033310_ItemDequeuedResult.s,,
33310,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data.TickResultArgs,ItemDequeuedResult,"public void .ctor(Entity entity, ItemAnalyticsData itemAnalyticsData, QueuedItem item, int destinationPosition) { }",0x6A57234,RVA_and_signature,arm64_complete_bound,108,725a6b2bc56b4403d55d5ac712a390b0fdb8e9bd65dcc177cdb38d10f4827295,True,native_arm64/TravelTown.MergeBoardQueue/033310_ItemDequeuedResult.s,,
33311,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data.TickResultArgs,ItemRewardSpawnedFromQueueToBoardResult,public Entity get_Entity() { },0x6A5BAC4,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.MergeBoardQueue/033311_ItemRewardSpawnedFromQueueToBoardResult.s,,
33311,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data.TickResultArgs,ItemRewardSpawnedFromQueueToBoardResult,private void set_Entity(Entity value) { },0x6A5BACC,RVA_and_signature,arm64_complete_bound,8,c8c53eb91da0a2f579c488ffae4b48fa8e2fd57637760a0f0aef5901e8b17ce5,True,native_arm64/TravelTown.MergeBoardQueue/033311_ItemRewardSpawnedFromQueueToBoardResult.s,,
33311,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Data.TickResultArgs,ItemRewardSpawnedFromQueueToBoardResult,public ItemAnalyticsData get_AnalyticsData() { },0x6A5BAD4,RVA_and_signature,arm64_complete_bound,8,bd237e5d99f6462770946dd64c9d5273577f92aeb78154ba485fef49e0d73851,True,native_arm64/TravelTown.MergeBoardQueue/033311_ItemRewardSpawnedFromQueueToBoardResult.s,,
