caller_rva,caller_type_indices,callee_rva,callee_type_index,callee_namespace,callee_type,callee_signature,callee_selected
0x3D20284,25903,0x3C1E010,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<TimeLockComponent>,True
0x3D20514,25800,0x6A7C190,25800,Merger.MergeBoard.Services,MergeBoardOperationTrackingService,private OperationNotificationData ApplyEnhancers(OperationNotificationData payload) { },True
0x3D21A0C,930,0x3C20D84,588,MergeEngine.ECS,Entity,MergeEngine.ECS.Entity$$GetComponent<object>,True
0x3D64A64,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D64B04,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D64BA4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D64C44,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D64CE4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D64D84,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D64E24,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D64EC4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D64F64,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65004,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D650A4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65144,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D651E4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65284,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65324,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D653C4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65464,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65504,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D655A4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65644,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D656E4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65784,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65824,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D658C4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65964,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65A04,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65AA4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65B44,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65BE4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65C84,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65D24,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65DC4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65E64,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65F04,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D65FA4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D66044,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D660E4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D66184,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D66224,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D662C4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D66364,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D66404,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D664A4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D66544,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D665E4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D66684,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D66724,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D667C4,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D66864,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D66904,33699,0x4399528,33698,,QueryExtensions.QueryBuilder<T1>,ContextualizedECS.Query.QueryExtensions.QueryBuilder<__Il2CppFullySharedGenericType>$$.ctor,True
0x3D66904,33699,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x3D71474,10924,0x3F55028,10915,,RepositoryBase.<>c__DisplayClass33_0<T>,Framework.Core.Services.Backend.Repositories.RepositoryBase.<>c__DisplayClass33_0<object>$$.ctor,True
0x3D71474,10924,0x3F5512C,10915,,RepositoryBase.<>c__DisplayClass33_0<T>,Framework.Core.Services.Backend.Repositories.RepositoryBase.<>c__DisplayClass33_0<object>$$<ConvertToObjectInternal>g__HandleDeserializedResponse|1,True
0x3D725B8,10924,0x6922934,10924,Framework.Core.Services.Backend.Repositories,RepositoryBase,"private void TryAddRetryStrategy(RequestData requestData, RetryStrategy retryStrategy) { }",True
0x3D727DC,10924,0x6922934,10924,Framework.Core.Services.Backend.Repositories,RepositoryBase,"private void TryAddRetryStrategy(RequestData requestData, RetryStrategy retryStrategy) { }",True
0x3D72D9C,10924,0x4B0B474,10920,,RepositoryBase.<>c__DisplayClass43_0<TResponse>,Framework.Core.Services.Backend.Repositories.RepositoryBase.<>c__DisplayClass43_0<object>$$.ctor,True
0x3D72D9C,10924,0x6922468,10924,Framework.Core.Services.Backend.Repositories,RepositoryBase,"protected IPromise<HttpResponse> MakeGetRequest(string path, bool userAuthorizationHeader = True, string version = ""v1"", Dictionary<string, string> additionalHeaders, bool disableCache = False, RetryStrategy retryStrategy) { }",True
0x3D73030,10924,0x6922468,10924,Framework.Core.Services.Backend.Repositories,RepositoryBase,"protected IPromise<HttpResponse> MakeGetRequest(string path, bool userAuthorizationHeader = True, string version = ""v1"", Dictionary<string, string> additionalHeaders, bool disableCache = False, RetryStrategy retryStrategy) { }",True
0x3D734FC,10924,0x3D73A7C,10924,Framework.Core.Services.Backend.Repositories,RepositoryBase,Framework.Core.Services.Backend.Repositories.RepositoryBase$$MakeRequest<object>,True
0x3D736D4,10924,0x3D73A7C,10924,Framework.Core.Services.Backend.Repositories,RepositoryBase,Framework.Core.Services.Backend.Repositories.RepositoryBase$$MakeRequest<object>,True
0x3D738B4,10924,0x3D73A7C,10924,Framework.Core.Services.Backend.Repositories,RepositoryBase,Framework.Core.Services.Backend.Repositories.RepositoryBase$$MakeRequest<object>,True
0x3D73A7C,10924,0x3D725B8,10924,Framework.Core.Services.Backend.Repositories,RepositoryBase,Framework.Core.Services.Backend.Repositories.RepositoryBase$$CreateRequest<object>,True
0x3D7428C,10924,0x3D736D4,10924,Framework.Core.Services.Backend.Repositories,RepositoryBase,Framework.Core.Services.Backend.Repositories.RepositoryBase$$MakePostRequest<object>,True
0x3D7484C,10924,0x3D738B4,10924,Framework.Core.Services.Backend.Repositories,RepositoryBase,Framework.Core.Services.Backend.Repositories.RepositoryBase$$MakePutRequest<object>,True
0x3D7484C,10924,0x4B0BA38,10923,,RepositoryBase.<>c__DisplayClass46_0<TRequest>,Framework.Core.Services.Backend.Repositories.RepositoryBase.<>c__DisplayClass46_0<object>$$.ctor,True
0x3D7535C,10924,0x3D73D84,10924,Framework.Core.Services.Backend.Repositories,RepositoryBase,Framework.Core.Services.Backend.Repositories.RepositoryBase$$MakeWebsocketRequest<object>,True
0x3D7B228,1325,0x6A25ACC,1325,MergeEngine.Configuration.Definitions,Reward,public void AddViewData(IRewardViewData rewardViewData) { },True
0x3D7B4B4,1325,0x6A25ACC,1325,MergeEngine.Configuration.Definitions,Reward,public void AddViewData(IRewardViewData rewardViewData) { },True
0x3D7B80C,1325,0x3F34120,1321,,Reward.<>c__DisplayClass100_0<T>,MergeEngine.Configuration.Definitions.Reward.<>c__DisplayClass100_0<object>$$.ctor,True
0x3D7B80C,1325,0x601EFD4,1591,GameCore.Configuration.Definitions,RewardAmount,public int get_Amount() { },True
0x3D7B80C,1325,0x601F10C,1591,GameCore.Configuration.Definitions,RewardAmount,public void set_Amount(int value) { },True
0x3D7BD80,1325,0x601EFD4,1591,GameCore.Configuration.Definitions,RewardAmount,public int get_Amount() { },True
0x3D7BD80,1325,0x601F10C,1591,GameCore.Configuration.Definitions,RewardAmount,public void set_Amount(int value) { },True
0x3D7CAC0,1325,0x3D7C7F4,1325,MergeEngine.Configuration.Definitions,Reward,MergeEngine.Configuration.Definitions.Reward$$EnrichMultipleWithConditionals<object>,True
0x3D7D040,1325,0x3D7C4DC,1325,MergeEngine.Configuration.Definitions,Reward,MergeEngine.Configuration.Definitions.Reward$$CanAggregate<object>,True
0x3DB6E70,33690,0x5F15198,33689,ContextualizedECS.Systems,SystemInfo,"internal void .ctor(ISystem system, Type systemType) { }",True
0x3DB6E70,33690,0x5F151DC,33690,ContextualizedECS.Systems,SystemInfoExtensions,public static SystemInfo Last(SystemInfo system) { },True
0x3DB6E70,33690,0x5F153A8,33691,ContextualizedECS.Systems,SystemsBuilder,internal void RegisterSystem(SystemInfo systemInfo) { },True
0x3DB6F48,33690,0x5F15198,33689,ContextualizedECS.Systems,SystemInfo,"internal void .ctor(ISystem system, Type systemType) { }",True
0x3DB6F48,33690,0x5F151DC,33690,ContextualizedECS.Systems,SystemInfoExtensions,public static SystemInfo Last(SystemInfo system) { },True
0x3DB6F48,33690,0x5F153A8,33691,ContextualizedECS.Systems,SystemsBuilder,internal void RegisterSystem(SystemInfo systemInfo) { },True
0x3DB749C,689,0x3F39484,688,,SystemManager.<>c__DisplayClass13_0<TSystem>,MergeEngine.ECS.Systems.SystemManager.<>c__DisplayClass13_0<object>$$.ctor,True
0x3DB78B4,689,0x63A7688,689,MergeEngine.ECS.Systems,SystemManager,private void SortSystems() { },True
0x3DB7A70,689,0x63A718C,685,MergeEngine.ECS.Systems,SystemBase,public void Dispose() { },True
0x3DC6330,33704,0x3C1C618,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<BoardTilePositionComponent>,True
0x3DC6330,33704,0x3C1DCC8,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<TimeCycleComponent>,True
0x3DC63DC,33704,0x3C1C618,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<BoardTilePositionComponent>,True
0x3DC63DC,33704,0x3C1E010,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<TimeLockComponent>,True
0x3DC6964,33704,0x3C1C618,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<BoardTilePositionComponent>,True
0x3DC6964,33704,0x3C1D180,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<InteractionComponent>,True
0x3DC6964,33704,0x3C1D7EC,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<PendingInteractionComponent>,True
0x3DC6964,33704,0x3C1E0EC,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<ToolSpawningComponent>,True
0x3DC6DE4,33704,0x3C1C618,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<BoardTilePositionComponent>,True
0x3DC6DE4,33704,0x3C1C94C,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<CollectableComponent>,True
0x3DC6DE4,33704,0x3C1CFC8,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<IdComponent>,True
0x3DC6DE4,33704,0x3C1D180,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<InteractionComponent>,True
0x3DC6DE4,33704,0x3C1D7EC,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<PendingInteractionComponent>,True
0x3DC6F48,33704,0x3C1C618,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<BoardTilePositionComponent>,True
0x3DC6F48,33704,0x3C1C884,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<ChargeableComponent>,True
0x3DC6F48,33704,0x3C1CD5C,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<ExpendableComponent>,True
0x3DC6F48,33704,0x3C1CFC8,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<IdComponent>,True
0x3DC6F48,33704,0x3C1D7EC,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<PendingInteractionComponent>,True
0x3DC74F4,33704,0x3C1C618,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<BoardTilePositionComponent>,True
0x3DC74F4,33704,0x3C1CE38,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<FeedingCombinationComponent>,True
0x3DC74F4,33704,0x3C1CFC8,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<IdComponent>,True
0x3DC74F4,33704,0x3C1D180,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<InteractionComponent>,True
0x3DC74F4,33704,0x3C1D988,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<ProducerComponent>,True
0x3DC74F4,33704,0x3C1DCC8,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<TimeCycleComponent>,True
0x3DC8A38,33704,0x3C1E010,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<TimeLockComponent>,True
0x3E2F83C,11215,0x694B838,11215,Framework.Core.MVVM.ViewModel,ViewModelBase,private bool IsAssetInvalid(IAsset assetDefinition) { },True
0x3E36A2C,123,0x4944D1C,121,MergeEngine.Util,WeightedItemList<TItem>,MergeEngine.Util.WeightedItemList<object>$$AddItem,True
0x3E36A2C,123,0x4944F04,121,MergeEngine.Util,WeightedItemList<TItem>,MergeEngine.Util.WeightedItemList<object>$$.ctor,True
0x3E36A2C,123,0x49454E4,118,MergeEngine.Util,WeightedItem<T>,MergeEngine.Util.WeightedItem<object>$$.ctor,True
0x3E36E88,123,0x4944938,121,MergeEngine.Util,WeightedItemList<TItem>,MergeEngine.Util.WeightedItemList<Int32Enum>$$AddItem,True
0x3E36E88,123,0x4944B20,121,MergeEngine.Util,WeightedItemList<TItem>,MergeEngine.Util.WeightedItemList<Int32Enum>$$.ctor,True
0x3E36E88,123,0x4945490,118,MergeEngine.Util,WeightedItem<T>,MergeEngine.Util.WeightedItem<Int32Enum>$$.ctor,True
0x3E372E4,123,0x4944554,121,MergeEngine.Util,WeightedItemList<TItem>,MergeEngine.Util.WeightedItemList<int>$$AddItem,True
0x3E372E4,123,0x494473C,121,MergeEngine.Util,WeightedItemList<TItem>,MergeEngine.Util.WeightedItemList<int>$$.ctor,True
0x3E372E4,123,0x494543C,118,MergeEngine.Util,WeightedItem<T>,MergeEngine.Util.WeightedItem<int>$$.ctor,True
0x3EF4D34,940,0x68FD714,1080,MergeEngine.ECS.Components.Items,LockedComponent,public bool get_AnyLock() { },True
0x3EF5150,771,0x3BED81C,1054,MergeEngine.ECS.Components.Items,ComponentBase,MergeEngine.ECS.Components.Items.ComponentBase$$GetComponent<object>,True
0x3EFA920,940,0x68FD714,1080,MergeEngine.ECS.Components.Items,LockedComponent,public bool get_AnyLock() { },True
0x3F4E74C,991,0x6904F00,1132,MergeEngine.Data,BoardItemPosition,public bool Equals(BoardItemPosition other) { },True
0x4532DC4,992,0x3DB6C18,685,MergeEngine.ECS.Systems,SystemBase,MergeEngine.ECS.Systems.SystemBase$$GetSystem<object>,True
0x45330D4,992,0x4532E24,992,MergeEngine.ECS.Systems.Items.Producers,SpawningItemsSystem<T>,MergeEngine.ECS.Systems.Items.Producers.SpawningItemsSystem<object>$$RefillQueueFor,True
0x45330D4,992,0x4533F3C,992,MergeEngine.ECS.Systems.Items.Producers,SpawningItemsSystem<T>,MergeEngine.ECS.Systems.Items.Producers.SpawningItemsSystem<object>$$GetSpawnableItem,True
0x45330D4,992,0x4534608,992,MergeEngine.ECS.Systems.Items.Producers,SpawningItemsSystem<T>,MergeEngine.ECS.Systems.Items.Producers.SpawningItemsSystem<object>$$GetMaxLevelPrimaryProducerIdOnBoard,True
0x45330D4,992,0x4535260,992,MergeEngine.ECS.Systems.Items.Producers,SpawningItemsSystem<T>,MergeEngine.ECS.Systems.Items.Producers.SpawningItemsSystem<object>$$SetItemSpawningTrackingData,True
0x45330D4,992,0x453588C,992,MergeEngine.ECS.Systems.Items.Producers,SpawningItemsSystem<T>,MergeEngine.ECS.Systems.Items.Producers.SpawningItemsSystem<object>$$GetItemSpawningTrackingData,True
0x45330D4,992,0x4535BBC,992,MergeEngine.ECS.Systems.Items.Producers,SpawningItemsSystem<T>,MergeEngine.ECS.Systems.Items.Producers.SpawningItemsSystem<object>$$SetRemoteItemSpawningTrackingData,True
0x45330D4,992,0x4535CC4,992,MergeEngine.ECS.Systems.Items.Producers,SpawningItemsSystem<T>,MergeEngine.ECS.Systems.Items.Producers.SpawningItemsSystem<object>$$SpawnItemAt,True
0x45330D4,992,0x5FE8960,100,MergeEngine.Util,ItemSpawningQueue,public bool get_HasMoreItems() { },True
0x45330D4,992,0x5FF3DA8,239,MergeEngine.Signal.Items,SpawnerSpawnedItemSignal,"public void .ctor(IItemSpawningComponent spawner, IMergeItem spawnerItem, IMergeItem spawnedItem, int emptyTiles) { }",True
0x45330D4,992,0x63A73DC,685,MergeEngine.ECS.Systems,SystemBase,protected bool IsCooldownBlocked(Entity entity) { },True
0x45330D4,992,0x6902324,1125,MergeEngine.ECS.Components.Board,BoardComponent,public ReadOnlyCollection<BoardItemPosition> get_EmptyPositions() { },True
0x4533F3C,992,0x4532CCC,992,MergeEngine.ECS.Systems.Items.Producers,SpawningItemsSystem<T>,MergeEngine.ECS.Systems.Items.Producers.SpawningItemsSystem<object>$$get_IsRemoteSpawning,True
0x4533F3C,992,0x4534164,992,MergeEngine.ECS.Systems.Items.Producers,SpawningItemsSystem<T>,MergeEngine.ECS.Systems.Items.Producers.SpawningItemsSystem<object>$$TryReplaceWithRemoteSpawnable,True
0x4533F3C,992,0x45342CC,992,MergeEngine.ECS.Systems.Items.Producers,SpawningItemsSystem<T>,MergeEngine.ECS.Systems.Items.Producers.SpawningItemsSystem<object>$$GetItemFromDefaultQueue,True
0x4533F3C,992,0x6004718,1354,MergeEngine.Configuration.Definitions.WeakReferences.References,MergeItemWeakReference,public void .ctor(string uniqueId) { },True
0x4533F3C,992,0x6A29AA4,1308,MergeEngine.Configuration.Definitions,ItemSpawnable,public void .ctor() { },True
