Caller	CallerRVA	CalleeRVA	Il2CppDumperCalleeName	CalleeSignature	PseudocodeFile
BoardTaskEntity.CompleteDefaultGameplayTask	1943F18	19429A0	MergePuzzle.BoardTaskEntity$$FillFromUpcomingTasks	System_Collections_Generic_List_BoardTaskItem__o* MergePuzzle_BoardTaskEntity__FillFromUpcomingTasks (MergePuzzle_BoardTaskEntity_o* __this, MergePuzzle_BoardEntity_o* boardEntity, int32_t newLevel, MergePuzzle_BoardTaskItem_o* completedTask, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.CompleteDefaultGameplayTask	1943F18	1943FDC	MergePuzzle.BoardTaskEntity$$IsLevelUp	bool MergePuzzle_BoardTaskEntity__IsLevelUp (MergePuzzle_BoardTaskEntity_o* __this, MergePuzzle_BoardTaskItem_o* completedTask, MergePuzzle_BoardEntity_o* boardEntity, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.CompleteDefaultGameplayTask	1943F18	34CE4CC	System.ValueTuple<object, bool>$$.ctor	void System_ValueTuple_object__bool____ctor (System_ValueTuple_object__bool__o __this, Il2CppObject* item1, bool item2, const MethodInfo_34CE4CC* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.IsLevelUp	1943FDC	1A60420	MergePuzzle.LevelData$$GetCurrentLevelData	MergePuzzle_LevelItem_o* MergePuzzle_LevelData__GetCurrentLevelData (MergePuzzle_LevelData_o* __this, MergePuzzle_UserEntity_o* user, bool skipRewardOverrides, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.CompleteEventTask	1943E60	19429A0	MergePuzzle.BoardTaskEntity$$FillFromUpcomingTasks	System_Collections_Generic_List_BoardTaskItem__o* MergePuzzle_BoardTaskEntity__FillFromUpcomingTasks (MergePuzzle_BoardTaskEntity_o* __this, MergePuzzle_BoardEntity_o* boardEntity, int32_t newLevel, MergePuzzle_BoardTaskItem_o* completedTask, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.CompleteEventTask	1943E60	1944068	MergePuzzle.BoardTaskEntity$$IsNextStep	bool MergePuzzle_BoardTaskEntity__IsNextStep (MergePuzzle_BoardTaskEntity_o* __this, MergePuzzle_BoardTaskItem_o* completedTask, MergePuzzle_EventEntity_o* eventEntity, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.CompleteEventTask	1943E60	34CE4CC	System.ValueTuple<object, bool>$$.ctor	void System_ValueTuple_object__bool____ctor (System_ValueTuple_object__bool__o __this, Il2CppObject* item1, bool item2, const MethodInfo_34CE4CC* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.IsNextStep	1944068	1A643E0	MergePuzzle.LevelData$$GetCurrentLevelData	MergePuzzle_LevelItem_o* MergePuzzle_LevelData__GetCurrentLevelData (MergePuzzle_LevelData_o* __this, MergePuzzle_EventEntity_o* eventEntity, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.AddToCompletedTasks	19440DC	2AC74F4	System.Collections.Generic.List<int>$$AddWithResize	void System_Collections_Generic_List_int___AddWithResize (System_Collections_Generic_List_int__o* __this, int32_t item, const MethodInfo_2AC74F4* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.AddCompletedTaskAndRemoveFromActiveTasks	194079C	19441D0	MergePuzzle.BoardTaskEntity$$RemoveTask	void MergePuzzle_BoardTaskEntity__RemoveTask (MergePuzzle_BoardTaskEntity_o* __this, int32_t completedTaskNo, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.RemoveTaskBasedOnType	194438C	2E41FAC	System.Predicate<object>$$.ctor	void System_Predicate_object____ctor (System_Predicate_object__o* __this, Il2CppObject* object, intptr_t method, const MethodInfo_2E41FAC* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.RemoveTaskBasedOnType	194438C	48B64DC	System.ThrowHelper$$ThrowArgumentNullException	void System_ThrowHelper__ThrowArgumentNullException (int32_t argument, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.RemoveTaskBasedOnType	194438C	48CA6B8	System.Array$$Clear	void System_Array__Clear (System_Array_o* array, int32_t index, int32_t length, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FindActiveTasks	194476C	2AFA9F0	System.Collections.Generic.List<object>$$.ctor	void System_Collections_Generic_List_object____ctor (System_Collections_Generic_List_object__o* __this, const MethodInfo_2AFA9F0* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FindActiveTasks	194476C	2AFB274	System.Collections.Generic.List<object>$$AddWithResize	void System_Collections_Generic_List_object___AddWithResize (System_Collections_Generic_List_object__o* __this, Il2CppObject* item, const MethodInfo_2AFB274* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FindActiveTasks	194476C	2AFBF88	System.Collections.Generic.List<object>$$GetEnumerator	System_Collections_Generic_List_Enumerator_T__o System_Collections_Generic_List_object___GetEnumerator (System_Collections_Generic_List_object__o* __this, const MethodInfo_2AFBF88* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.GetAvailableTaskCellCount	19449F4	2424EBC	System.Linq.Enumerable$$Count<object>	int32_t System_Linq_Enumerable__Count_object_ (System_Collections_Generic_IEnumerable_TSource__o* source, System_Func_TSource__bool__o* predicate, const MethodInfo_2424EBC* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	18A449C	Paxie.LogManager$$Log	void Paxie_LogManager__Log (System_String_o* message, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	193F9C0	MergePuzzle.BoardTaskData$$GetLevelIncrease	int32_t MergePuzzle_BoardTaskData__GetLevelIncrease (MergePuzzle_BoardTaskData_o* __this, int32_t maxTaskLoop, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	1944C68	MergePuzzle.BoardTaskEntity$$FillFromLegacyTasks	System_Collections_Generic_List_BoardTaskItem__o* MergePuzzle_BoardTaskEntity__FillFromLegacyTasks (MergePuzzle_BoardTaskEntity_o* __this, MergePuzzle_BoardEntity_o* boardEntity, MergePuzzle_BoardTaskItem_o* completedTask, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	1944EC0	MergePuzzle.BoardTaskEntity$$TransitionToLegacyMode	void MergePuzzle_BoardTaskEntity__TransitionToLegacyMode (MergePuzzle_BoardTaskEntity_o* __this, MergePuzzle_BoardEntity_o* boardEntity, MergePuzzle_LevelData_o* levelData, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	1945A78	MergePuzzle.BoardTaskEntity$$GetCompletedTaskIndexes	System_Collections_Generic_HashSet_int__o* MergePuzzle_BoardTaskEntity__GetCompletedTaskIndexes (MergePuzzle_BoardTaskEntity_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	1945CCC	MergePuzzle.BoardTaskEntity$$ArrangeActiveTasks	void MergePuzzle_BoardTaskEntity__ArrangeActiveTasks (MergePuzzle_BoardTaskEntity_o* __this, MergePuzzle_BoardEntity_o* boardEntity, int32_t newLevel, int32_t availableTaskCellCount, System_Collections_Generic_List_BoardTaskItem__o* allTasksData, int32_t maxTaskLoop, int32_t taskMod, int32_t startIndexMinus1, System_Collections_Generic_HashSet_int__o* completedTaskIndexesUpdated, System_Collections_Generic_List_BoardTaskItem__o* activeTasksUpdated, System_Collections_Generic_List_BoardTaskItem__o* tasksFound, int32_t loopLevelIncrease, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	1946674	MergePuzzle.BoardTaskEntity$$FixIfActiveTasksEmpty	void MergePuzzle_BoardTaskEntity__FixIfActiveTasksEmpty (MergePuzzle_BoardTaskEntity_o* __this, MergePuzzle_BoardEntity_o* boardEntity, System_Collections_Generic_HashSet_int__o* completedTaskIndexesUpdated, int32_t taskMod, System_Collections_Generic_List_BoardTaskItem__o* allTasksData, int32_t startIndexMinus1, System_Collections_Generic_List_BoardTaskItem__o* tasksFound, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	1C4865C	MergePuzzle.Rope.EventBusService.EventBusRaiser$$SaveBoard	void MergePuzzle_Rope_EventBusService_EventBusRaiser__SaveBoard (int32_t eventIndex, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	2036BA4	Paxie.MergeStudio.GameCore.Gameplay.BoardTask.BoardTaskHandler$$TriggerFirstEnableTaskGeneration	void Paxie_MergeStudio_GameCore_Gameplay_BoardTask_BoardTaskHandler__TriggerFirstEnableTaskGeneration (Paxie_MergeStudio_GameCore_Gameplay_BoardTask_BoardTaskHandler_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	2406988	System.Linq.Enumerable$$Any<object>	bool System_Linq_Enumerable__Any_object_ (System_Collections_Generic_IEnumerable_TSource__o* source, System_Func_TSource__bool__o* predicate, const MethodInfo_2406988* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	2424EBC	System.Linq.Enumerable$$Count<object>	int32_t System_Linq_Enumerable__Count_object_ (System_Collections_Generic_IEnumerable_TSource__o* source, System_Func_TSource__bool__o* predicate, const MethodInfo_2424EBC* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	27FDA84	System.Collections.Generic.HashSet<int>$$Add	bool System_Collections_Generic_HashSet_int___Add (System_Collections_Generic_HashSet_int__o* __this, int32_t item, const MethodInfo_27FDA84* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	2AFA9F0	System.Collections.Generic.List<object>$$.ctor	void System_Collections_Generic_List_object____ctor (System_Collections_Generic_List_object__o* __this, const MethodInfo_2AFA9F0* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	2AFAB2C	System.Collections.Generic.List<object>$$.ctor	void System_Collections_Generic_List_object____ctor (System_Collections_Generic_List_object__o* __this, System_Collections_Generic_IEnumerable_T__o* collection, const MethodInfo_2AFAB2C* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	2AFB494	System.Collections.Generic.List<object>$$AddRange	void System_Collections_Generic_List_object___AddRange (System_Collections_Generic_List_object__o* __this, System_Collections_Generic_IEnumerable_T__o* collection, const MethodInfo_2AFB494* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	2AFCB9C	System.Collections.Generic.List<object>$$RemoveAll	int32_t System_Collections_Generic_List_object___RemoveAll (System_Collections_Generic_List_object__o* __this, System_Predicate_T__o* match, const MethodInfo_2AFCB9C* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	2D5CD44	System.Nullable<Int32Enum>$$.ctor	void System_Nullable_Int32Enum____ctor (System_Nullable_Int32Enum__o __this, int32_t value, const MethodInfo_2D5CD44* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromUpcomingTasks	19429A0	2E41FAC	System.Predicate<object>$$.ctor	void System_Predicate_object____ctor (System_Predicate_object__o* __this, Il2CppObject* object, intptr_t method, const MethodInfo_2E41FAC* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromLegacyTasks	1944C68	18A449C	Paxie.LogManager$$Log	void Paxie_LogManager__Log (System_String_o* message, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromLegacyTasks	1944C68	18A45F0	Paxie.LogManager$$LogWarning	void Paxie_LogManager__LogWarning (System_String_o* message, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromLegacyTasks	1944C68	193F9C0	MergePuzzle.BoardTaskData$$GetLevelIncrease	int32_t MergePuzzle_BoardTaskData__GetLevelIncrease (MergePuzzle_BoardTaskData_o* __this, int32_t maxTaskLoop, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromLegacyTasks	1944C68	1940624	MergePuzzle.BoardTaskData$$FindClosestTaskBoundary	System_ValueTuple_int__int__o MergePuzzle_BoardTaskData__FindClosestTaskBoundary (MergePuzzle_BoardTaskData_o* __this, int32_t targetTotalXP, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromLegacyTasks	1944C68	1945A78	MergePuzzle.BoardTaskEntity$$GetCompletedTaskIndexes	System_Collections_Generic_HashSet_int__o* MergePuzzle_BoardTaskEntity__GetCompletedTaskIndexes (MergePuzzle_BoardTaskEntity_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromLegacyTasks	1944C68	1945CCC	MergePuzzle.BoardTaskEntity$$ArrangeActiveTasks	void MergePuzzle_BoardTaskEntity__ArrangeActiveTasks (MergePuzzle_BoardTaskEntity_o* __this, MergePuzzle_BoardEntity_o* boardEntity, int32_t newLevel, int32_t availableTaskCellCount, System_Collections_Generic_List_BoardTaskItem__o* allTasksData, int32_t maxTaskLoop, int32_t taskMod, int32_t startIndexMinus1, System_Collections_Generic_HashSet_int__o* completedTaskIndexesUpdated, System_Collections_Generic_List_BoardTaskItem__o* activeTasksUpdated, System_Collections_Generic_List_BoardTaskItem__o* tasksFound, int32_t loopLevelIncrease, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromLegacyTasks	1944C68	1946674	MergePuzzle.BoardTaskEntity$$FixIfActiveTasksEmpty	void MergePuzzle_BoardTaskEntity__FixIfActiveTasksEmpty (MergePuzzle_BoardTaskEntity_o* __this, MergePuzzle_BoardEntity_o* boardEntity, System_Collections_Generic_HashSet_int__o* completedTaskIndexesUpdated, int32_t taskMod, System_Collections_Generic_List_BoardTaskItem__o* allTasksData, int32_t startIndexMinus1, System_Collections_Generic_List_BoardTaskItem__o* tasksFound, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromLegacyTasks	1944C68	1A642AC	MergePuzzle.LevelData$$GetMinMaxXPOfLevel	System_Int32_array* MergePuzzle_LevelData__GetMinMaxXPOfLevel (MergePuzzle_LevelData_o* __this, int32_t userLevel, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromLegacyTasks	1944C68	27FDA84	System.Collections.Generic.HashSet<int>$$Add	bool System_Collections_Generic_HashSet_int___Add (System_Collections_Generic_HashSet_int__o* __this, int32_t item, const MethodInfo_27FDA84* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromLegacyTasks	1944C68	2AFA9F0	System.Collections.Generic.List<object>$$.ctor	void System_Collections_Generic_List_object____ctor (System_Collections_Generic_List_object__o* __this, const MethodInfo_2AFA9F0* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromLegacyTasks	1944C68	2AFBF88	System.Collections.Generic.List<object>$$GetEnumerator	System_Collections_Generic_List_Enumerator_T__o System_Collections_Generic_List_object___GetEnumerator (System_Collections_Generic_List_object__o* __this, const MethodInfo_2AFBF88* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromLegacyTasks	1944C68	2AFCB9C	System.Collections.Generic.List<object>$$RemoveAll	int32_t System_Collections_Generic_List_object___RemoveAll (System_Collections_Generic_List_object__o* __this, System_Predicate_T__o* match, const MethodInfo_2AFCB9C* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.FillFromLegacyTasks	1944C68	2E41FAC	System.Predicate<object>$$.ctor	void System_Predicate_object____ctor (System_Predicate_object__o* __this, Il2CppObject* object, intptr_t method, const MethodInfo_2E41FAC* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.TransitionToLegacyMode	1944EC0	18A449C	Paxie.LogManager$$Log	void Paxie_LogManager__Log (System_String_o* message, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.TransitionToLegacyMode	1944EC0	18A45F0	Paxie.LogManager$$LogWarning	void Paxie_LogManager__LogWarning (System_String_o* message, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.TransitionToLegacyMode	1944EC0	1940624	MergePuzzle.BoardTaskData$$FindClosestTaskBoundary	System_ValueTuple_int__int__o MergePuzzle_BoardTaskData__FindClosestTaskBoundary (MergePuzzle_BoardTaskData_o* __this, int32_t targetTotalXP, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.TransitionToLegacyMode	1944EC0	1A642AC	MergePuzzle.LevelData$$GetMinMaxXPOfLevel	System_Int32_array* MergePuzzle_LevelData__GetMinMaxXPOfLevel (MergePuzzle_LevelData_o* __this, int32_t userLevel, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.TransitionToLegacyMode	1944EC0	2AFBF88	System.Collections.Generic.List<object>$$GetEnumerator	System_Collections_Generic_List_Enumerator_T__o System_Collections_Generic_List_object___GetEnumerator (System_Collections_Generic_List_object__o* __this, const MethodInfo_2AFBF88* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.TransitionToLegacyMode	1944EC0	2AFCB9C	System.Collections.Generic.List<object>$$RemoveAll	int32_t System_Collections_Generic_List_object___RemoveAll (System_Collections_Generic_List_object__o* __this, System_Predicate_T__o* match, const MethodInfo_2AFCB9C* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.TransitionToLegacyMode	1944EC0	2E41FAC	System.Predicate<object>$$.ctor	void System_Predicate_object____ctor (System_Predicate_object__o* __this, Il2CppObject* object, intptr_t method, const MethodInfo_2E41FAC* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.GetItemCollectionHandler	1946CA8	1913AE0	MergePuzzle.BoardData$$get_Label	System_String_o* MergePuzzle_BoardData__get_Label (MergePuzzle_BoardData_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
BoardTaskEntity.GetItemCollectionHandler	1946CA8	1B9DE9C	Paxie.MergePuzzle.ItemCollections.Model.ItemCollectionHandler$$get_BoardLabel	System_String_o* Paxie_MergePuzzle_ItemCollections_Model_ItemCollectionHandler__get_BoardLabel (Paxie_MergePuzzle_ItemCollections_Model_ItemCollectionHandler_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
