TypeDefIndex	Namespace	Type	Kind	Declaration	AssetRipperFile	ScopeReason	Il2CppDumperBlock	FieldCount	MethodCount
1044		BaseMiniBoardEvent.ClearSelectedPosition	struct	public struct BaseMiniBoardEvent.ClearSelectedPosition : IEvent // TypeDefIndex: 1044	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01044_BaseMiniBoardEvent.ClearSelectedPosition.txt	1	0
1045		BaseMiniBoardEvent.CollectCollectable	struct	public struct BaseMiniBoardEvent.CollectCollectable : IEvent // TypeDefIndex: 1045	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01045_BaseMiniBoardEvent.CollectCollectable.txt	2	0
1046		BaseMiniBoardEvent.CollectRewardItemHolder	struct	public struct BaseMiniBoardEvent.CollectRewardItemHolder : IEvent // TypeDefIndex: 1046	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01046_BaseMiniBoardEvent.CollectRewardItemHolder.txt	2	0
1047		BaseMiniBoardEvent.SpawnerSpawn	struct	public struct BaseMiniBoardEvent.SpawnerSpawn : IEvent // TypeDefIndex: 1047	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01047_BaseMiniBoardEvent.SpawnerSpawn.txt	4	0
1048		BaseMiniBoardEvent.PerishableSpawnerSpawn	struct	public struct BaseMiniBoardEvent.PerishableSpawnerSpawn : IEvent // TypeDefIndex: 1048	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01048_BaseMiniBoardEvent.PerishableSpawnerSpawn.txt	3	0
1049		BaseMiniBoardEvent.OnStateChange	struct	public struct BaseMiniBoardEvent.OnStateChange : IEvent // TypeDefIndex: 1049	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01049_BaseMiniBoardEvent.OnStateChange.txt	1	0
1050		BaseMiniBoardEvent.RemoveRewardFromRewardArea	struct	public struct BaseMiniBoardEvent.RemoveRewardFromRewardArea : IEvent // TypeDefIndex: 1050	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01050_BaseMiniBoardEvent.RemoveRewardFromRewardArea.txt	3	0
1051		BaseMiniBoardEvent.ClearBoard	struct	public struct BaseMiniBoardEvent.ClearBoard : IEvent // TypeDefIndex: 1051	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01051_BaseMiniBoardEvent.ClearBoard.txt	0	0
1052		BaseMiniBoardEvent.PreMergeParticleActive	struct	public struct BaseMiniBoardEvent.PreMergeParticleActive : IEvent // TypeDefIndex: 1052	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01052_BaseMiniBoardEvent.PreMergeParticleActive.txt	1	0
1053		BaseMiniBoardEvent.BoardItemPositionUpdateStart	struct	public struct BaseMiniBoardEvent.BoardItemPositionUpdateStart : IEvent // TypeDefIndex: 1053	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01053_BaseMiniBoardEvent.BoardItemPositionUpdateStart.txt	2	0
1054		BaseMiniBoardEvent.BoardItemPositionUpdate	struct	public struct BaseMiniBoardEvent.BoardItemPositionUpdate : IEvent // TypeDefIndex: 1054	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01054_BaseMiniBoardEvent.BoardItemPositionUpdate.txt	2	0
1055		BaseMiniBoardEvent.BoardItemRemoveFinished	struct	public struct BaseMiniBoardEvent.BoardItemRemoveFinished : IEvent // TypeDefIndex: 1055	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01055_BaseMiniBoardEvent.BoardItemRemoveFinished.txt	0	0
1056		BaseMiniBoardEvent.ItemDragStarted	struct	public struct BaseMiniBoardEvent.ItemDragStarted : IEvent // TypeDefIndex: 1056	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01056_BaseMiniBoardEvent.ItemDragStarted.txt	1	0
1057		BaseMiniBoardEvent.ItemDragging	struct	public struct BaseMiniBoardEvent.ItemDragging : IEvent // TypeDefIndex: 1057	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01057_BaseMiniBoardEvent.ItemDragging.txt	1	0
1058		BaseMiniBoardEvent.ItemDragStopped	struct	public struct BaseMiniBoardEvent.ItemDragStopped : IEvent // TypeDefIndex: 1058	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01058_BaseMiniBoardEvent.ItemDragStopped.txt	0	0
1059	Paxie.MergeStudio.Features.MiniBoard	BaseMiniBoardEvent	class	public class BaseMiniBoardEvent // TypeDefIndex: 1059	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01059_BaseMiniBoardEvent.txt	0	1
1063		BaseMiniBoardEntityUpdateEvent.BoardItemStatusChange	struct	public struct BaseMiniBoardEntityUpdateEvent.BoardItemStatusChange : IEvent // TypeDefIndex: 1063	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEntityUpdateEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01063_BaseMiniBoardEntityUpdateEvent.BoardItemStatusChange.txt	1	0
1064	Paxie.MergeStudio.Features.MiniBoard	BaseMiniBoardEntityUpdateEvent	class	public class BaseMiniBoardEntityUpdateEvent // TypeDefIndex: 1064	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardEntityUpdateEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01064_BaseMiniBoardEntityUpdateEvent.txt	0	1
1065		BaseMiniBoardMoveEvent.NonMovableItemClick	struct	public struct BaseMiniBoardMoveEvent.NonMovableItemClick : IEvent // TypeDefIndex: 1065	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardMoveEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01065_BaseMiniBoardMoveEvent.NonMovableItemClick.txt	2	0
1066		BaseMiniBoardMoveEvent.ItemClick	struct	public struct BaseMiniBoardMoveEvent.ItemClick : IEvent // TypeDefIndex: 1066	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardMoveEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01066_BaseMiniBoardMoveEvent.ItemClick.txt	2	0
1067		BaseMiniBoardMoveEvent.DragCollisionButtonStays	struct	public struct BaseMiniBoardMoveEvent.DragCollisionButtonStays : IEvent // TypeDefIndex: 1067	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardMoveEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01067_BaseMiniBoardMoveEvent.DragCollisionButtonStays.txt	1	0
1068	Paxie.MergeStudio.Features.MiniBoard	BaseMiniBoardMoveEvent	class	public class BaseMiniBoardMoveEvent // TypeDefIndex: 1068	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardMoveEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01068_BaseMiniBoardMoveEvent.txt	0	1
1069		BaseMiniBoardRewardEvent.RewardAreaUIUpdate	struct	public struct BaseMiniBoardRewardEvent.RewardAreaUIUpdate : IEvent // TypeDefIndex: 1069	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardRewardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01069_BaseMiniBoardRewardEvent.RewardAreaUIUpdate.txt	0	0
1070		BaseMiniBoardRewardEvent.RewardAreaItemAdded	struct	public struct BaseMiniBoardRewardEvent.RewardAreaItemAdded : IEvent // TypeDefIndex: 1070	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardRewardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01070_BaseMiniBoardRewardEvent.RewardAreaItemAdded.txt	2	0
1071		BaseMiniBoardRewardEvent.UpdateRewardAreaCount	struct	public struct BaseMiniBoardRewardEvent.UpdateRewardAreaCount : IEvent // TypeDefIndex: 1071	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardRewardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01071_BaseMiniBoardRewardEvent.UpdateRewardAreaCount.txt	1	0
1072	Paxie.MergeStudio.Features.MiniBoard	BaseMiniBoardRewardEvent	class	public class BaseMiniBoardRewardEvent // TypeDefIndex: 1072	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardRewardEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01072_BaseMiniBoardRewardEvent.txt	0	1
1073		BaseMiniBoardProgressEvent.LoadNewBoard	struct	public struct BaseMiniBoardProgressEvent.LoadNewBoard : IEvent // TypeDefIndex: 1073	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardProgressEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01073_BaseMiniBoardProgressEvent.LoadNewBoard.txt	0	0
1074		BaseMiniBoardProgressEvent.MaxProgressLevelItemChanged	struct	public struct BaseMiniBoardProgressEvent.MaxProgressLevelItemChanged : IEvent // TypeDefIndex: 1074	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardProgressEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01074_BaseMiniBoardProgressEvent.MaxProgressLevelItemChanged.txt	1	0
1075		BaseMiniBoardProgressEvent.AnimatedProgressItemAnimationCompleted	struct	public struct BaseMiniBoardProgressEvent.AnimatedProgressItemAnimationCompleted : IEvent // TypeDefIndex: 1075	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardProgressEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01075_BaseMiniBoardProgressEvent.AnimatedProgressItemAnimationCompleted.txt	0	0
1076		BaseMiniBoardProgressEvent.ProgressItemFoundRaiseKey	struct	public struct BaseMiniBoardProgressEvent.ProgressItemFoundRaiseKey : IEvent // TypeDefIndex: 1076	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardProgressEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01076_BaseMiniBoardProgressEvent.ProgressItemFoundRaiseKey.txt	3	0
1077		BaseMiniBoardProgressEvent.BoardNoticePopupClosed	struct	public struct BaseMiniBoardProgressEvent.BoardNoticePopupClosed : IEvent // TypeDefIndex: 1077	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardProgressEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01077_BaseMiniBoardProgressEvent.BoardNoticePopupClosed.txt	0	0
1078		BaseMiniBoardProgressEvent.BoardCongratsPopupClosed	struct	public struct BaseMiniBoardProgressEvent.BoardCongratsPopupClosed : IEvent // TypeDefIndex: 1078	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardProgressEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01078_BaseMiniBoardProgressEvent.BoardCongratsPopupClosed.txt	0	0
1079	Paxie.MergeStudio.Features.MiniBoard	BaseMiniBoardProgressEvent	class	public class BaseMiniBoardProgressEvent // TypeDefIndex: 1079	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardProgressEvent.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01079_BaseMiniBoardProgressEvent.txt	0	1
1080	Paxie.MergeStudio.Features.MiniBoard	MiniBoardEventBusRaiser	class	public static class MiniBoardEventBusRaiser // TypeDefIndex: 1080	Paxie/MergeStudio/Features/MiniBoard/MiniBoardEventBusRaiser.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01080_MiniBoardEventBusRaiser.txt	0	45
1081	Paxie.MergeStudio.Features.MiniBoard	MiniBoardCellData	class	public class MiniBoardCellData : ScriptableObject // TypeDefIndex: 1081	Paxie/MergeStudio/Features/MiniBoard/MiniBoardCellData.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01081_MiniBoardCellData.txt	6	1
1082	Paxie.MergeStudio.Features.MiniBoard	MiniBoardCellController	class	public class MiniBoardCellController : MonoBehaviour // TypeDefIndex: 1082	Paxie/MergeStudio/Features/MiniBoard/MiniBoardCellController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01082_MiniBoardCellController.txt	14	27
1083	Paxie.MergeStudio.Features.MiniBoard	MiniBoardCellMergeCollider	class	public class MiniBoardCellMergeCollider : MonoBehaviour // TypeDefIndex: 1083	Paxie/MergeStudio/Features/MiniBoard/MiniBoardCellMergeCollider.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01083_MiniBoardCellMergeCollider.txt	1	1
1112	Paxie.MergeStudio.Features.MiniBoard	MiniBoardItemEntity	class	public class MiniBoardItemEntity : IItemEntity // TypeDefIndex: 1112	Paxie/MergeStudio/Features/MiniBoard/MiniBoardItemEntity.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01112_MiniBoardItemEntity.txt	13	28
1122		MiniBoardItemController.WarningType	enum	public enum MiniBoardItemController.WarningType // TypeDefIndex: 1122	Paxie/MergeStudio/Features/MiniBoard/MiniBoardItemController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01122_MiniBoardItemController.WarningType.txt	1	0
1123		MiniBoardItemController.PositionUpdateType	enum	public enum MiniBoardItemController.PositionUpdateType // TypeDefIndex: 1123	Paxie/MergeStudio/Features/MiniBoard/MiniBoardItemController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01123_MiniBoardItemController.PositionUpdateType.txt	1	0
1124		MiniBoardItemController.	class	private sealed class MiniBoardItemController.<>c__DisplayClass127_0 // TypeDefIndex: 1124	Paxie/MergeStudio/Features/MiniBoard/MiniBoardItemController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01124_MiniBoardItemController..txt	1	2
1125		MiniBoardItemController.	class	private sealed class MiniBoardItemController.<>c__DisplayClass154_0 // TypeDefIndex: 1125	Paxie/MergeStudio/Features/MiniBoard/MiniBoardItemController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01125_MiniBoardItemController..txt	2	3
1126		MiniBoardItemController.	struct	private struct MiniBoardItemController.<ChangeModulesSortingData>d__108 : IAsyncStateMachine // TypeDefIndex: 1126	Paxie/MergeStudio/Features/MiniBoard/MiniBoardItemController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01126_MiniBoardItemController..txt	5	2
1127		MiniBoardItemController.	struct	private struct MiniBoardItemController.<MergeTweenAction>d__129 : IAsyncStateMachine // TypeDefIndex: 1127	Paxie/MergeStudio/Features/MiniBoard/MiniBoardItemController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01127_MiniBoardItemController..txt	7	2
1128	Paxie.MergeStudio.Features.MiniBoard	MiniBoardItemController	class	public class MiniBoardItemController : BaseSubscriber, ITutorialSetSorting, IEventReceiver<CanvasEvent.ToggleScreenInputBlocker>, IEventReceiverBase, IEventReceiver<SrDebuggerEvent.ShowDebugLayers>, IEventReceiver<BaseMiniBoardEvent.BoardItemRemoveFinished>, IEventReceiver<BaseMiniBoardEntityUpdateEvent.BoardItemStatusChange>, IItemController // TypeDefIndex: 1128	Paxie/MergeStudio/Features/MiniBoard/MiniBoardItemController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01128_MiniBoardItemController.txt	26	144
1129	Paxie.MergeStudio.Features.MiniBoard	MiniBoardItemRuntimeData	class	public class MiniBoardItemRuntimeData : IItemRuntimeData // TypeDefIndex: 1129	Paxie/MergeStudio/Features/MiniBoard/MiniBoardItemRuntimeData.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01129_MiniBoardItemRuntimeData.txt	22	10
1130		MiniBoardMovable.Status	enum	public enum MiniBoardMovable.Status // TypeDefIndex: 1130	Paxie/MergeStudio/Features/MiniBoard/MiniBoardMovable.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01130_MiniBoardMovable.Status.txt	1	0
1131		MiniBoardMovable.InteractionStatus	enum	public enum MiniBoardMovable.InteractionStatus // TypeDefIndex: 1131	Paxie/MergeStudio/Features/MiniBoard/MiniBoardMovable.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01131_MiniBoardMovable.InteractionStatus.txt	1	0
1132	Paxie.MergeStudio.Features.MiniBoard	MiniBoardMovable	class	public class MiniBoardMovable : MonoBehaviour, IDragHandler, IEventSystemHandler, IBeginDragHandler, IEndDragHandler, IPointerClickHandler // TypeDefIndex: 1132	Paxie/MergeStudio/Features/MiniBoard/MiniBoardMovable.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01132_MiniBoardMovable.txt	5	15
1133	Paxie.MergeStudio.Features.MiniBoard	MiniBoardItemControllerFactory	class	public class MiniBoardItemControllerFactory // TypeDefIndex: 1133	Paxie/MergeStudio/Features/MiniBoard/MiniBoardItemControllerFactory.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01133_MiniBoardItemControllerFactory.txt	3	1
1138	Paxie.MergeStudio.Features.MiniBoard	MiniBoardPositionEntity	class	public class MiniBoardPositionEntity // TypeDefIndex: 1138	Paxie/MergeStudio/Features/MiniBoard/MiniBoardPositionEntity.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01138_MiniBoardPositionEntity.txt	3	5
1139	Paxie.MergeStudio.Features.MiniBoard	MiniBoardRewardEntity	class	public class MiniBoardRewardEntity // TypeDefIndex: 1139	Paxie/MergeStudio/Features/MiniBoard/MiniBoardRewardEntity.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01139_MiniBoardRewardEntity.txt	4	4
1140	Paxie.MergeStudio.Features.MiniBoard	MiniBoardData	class	public abstract class MiniBoardData : ScriptableObject, IBoardData // TypeDefIndex: 1140	Paxie/MergeStudio/Features/MiniBoard/MiniBoardData.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01140_MiniBoardData.txt	11	12
1142		BaseMiniBoardController.	class	private sealed class BaseMiniBoardController.<>c // TypeDefIndex: 1142	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01142_BaseMiniBoardController..txt	9	10
1143		BaseMiniBoardController.	class	private sealed class BaseMiniBoardController.<>c__DisplayClass151_0 // TypeDefIndex: 1143	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01143_BaseMiniBoardController..txt	1	2
1144		BaseMiniBoardController.	class	private sealed class BaseMiniBoardController.<>c__DisplayClass167_0 // TypeDefIndex: 1144	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01144_BaseMiniBoardController..txt	1	2
1145		BaseMiniBoardController.	class	private sealed class BaseMiniBoardController.<>c__DisplayClass168_0 // TypeDefIndex: 1145	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01145_BaseMiniBoardController..txt	3	2
1146		BaseMiniBoardController.	class	private sealed class BaseMiniBoardController.<>c__DisplayClass172_0 // TypeDefIndex: 1146	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01146_BaseMiniBoardController..txt	3	2
1147		BaseMiniBoardController.	class	private sealed class BaseMiniBoardController.<>c__DisplayClass173_0 // TypeDefIndex: 1147	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01147_BaseMiniBoardController..txt	3	2
1148		BaseMiniBoardController.	class	private sealed class BaseMiniBoardController.<>c__DisplayClass175_0 // TypeDefIndex: 1148	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01148_BaseMiniBoardController..txt	2	2
1149		BaseMiniBoardController.	class	private sealed class BaseMiniBoardController.<>c__DisplayClass190_0 // TypeDefIndex: 1149	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01149_BaseMiniBoardController..txt	1	2
1150		BaseMiniBoardController.	class	private sealed class BaseMiniBoardController.<>c__DisplayClass190_1 // TypeDefIndex: 1150	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01150_BaseMiniBoardController..txt	1	2
1151		BaseMiniBoardController.	class	private sealed class BaseMiniBoardController.<>c__DisplayClass202_0 // TypeDefIndex: 1151	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01151_BaseMiniBoardController..txt	4	2
1152		BaseMiniBoardController.	struct	private struct BaseMiniBoardController.<CreateParticleAsync>d__194 : IAsyncStateMachine // TypeDefIndex: 1152	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01152_BaseMiniBoardController..txt	8	2
1153		BaseMiniBoardController.	struct	private struct BaseMiniBoardController.<InitBoard>d__127 : IAsyncStateMachine // TypeDefIndex: 1153	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01153_BaseMiniBoardController..txt	4	2
1154		BaseMiniBoardController.	struct	private struct BaseMiniBoardController.<InitializeAsync>d__129 : IAsyncStateMachine // TypeDefIndex: 1154	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01154_BaseMiniBoardController..txt	4	2
1155		BaseMiniBoardController.	struct	private struct BaseMiniBoardController.<InitializeBoard>d__130 : IAsyncStateMachine // TypeDefIndex: 1155	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01155_BaseMiniBoardController..txt	4	2
1156		BaseMiniBoardController.	class	private sealed class BaseMiniBoardController.<ItemSetAnimationRoutine>d__163 : IEnumerator<object>, IEnumerator, IDisposable // TypeDefIndex: 1156	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01156_BaseMiniBoardController..txt	10	6
1157		BaseMiniBoardController.	struct	private struct BaseMiniBoardController.<StopBoard>d__136 : IAsyncStateMachine // TypeDefIndex: 1157	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01157_BaseMiniBoardController..txt	4	2
1158	Paxie.MergeStudio.Features.MiniBoard	BaseMiniBoardController	class	public class BaseMiniBoardController : BaseSubscriberService, IBoardController, IEventReceiver<BaseMiniBoardEvent.ChangeGameplayStatus>, IEventReceiverBase, IEventReceiver<BaseMiniBoardEvent.Move>, IEventReceiver<BaseMiniBoardEvent.Merge>, IEventReceiver<BaseMiniBoardEvent.Swap>, IEventReceiver<BaseMiniBoardEvent.CollectCollectable>, IEventReceiver<BaseMiniBoardEvent.CollectRewardItemHolder>, IEventReceiver<BaseMiniBoardEvent.SpawnerSpawn>, IEventReceiver<BaseMiniBoardEvent.PerishableSpawnerSpawn>, IEventReceiver<BaseMiniBoardEvent.RevertMove>, IEventReceiver<BaseMiniBoardMoveEvent.NonMovableItemClick>, IEventReceiver<BaseMiniBoardMoveEvent.ItemClick>, IEventReceiver<BaseMiniBoardEvent.RemoveRewardFromRewardArea>, IEventReceiver<BaseMiniBoardAnimationEvent.SpawnerHintAdd>, IEventReceiver<BaseMiniBoardEvent.ClearBoard>, IEventReceiver<BaseMiniBoardEvent.PreMergeParticleActive>, IEventReceiver<BaseMiniBoardEvent.DestroyFromBoard>, IEventReceiver<BaseMiniBoardEvent.ClearSelectedPosition>, IEventReceiver<BaseMiniBoardEvent.OnStateChange>, IEventReceiver<BaseMiniBoardEvent.BoardItemPositionUpdate>, IEventReceiver<SrDebuggerEvent.MiniBoardSpawnItem>, IEventReceiver<SrDebuggerEvent.MiniBoardSpawnRewardHolderItem> // TypeDefIndex: 1158	Paxie/MergeStudio/Features/MiniBoard/BaseMiniBoardController.cs	活动二合棋盘	code/Il2CppDumper/type_blocks/01158_BaseMiniBoardController.txt	45	155
