TypeDefIndex	Namespace	Type	RVA	Signature	AssetRipperFile	Il2CppDumperBlock	NativePseudocodeFile	Recovery
1719		ItemChainManager.SpawnerPointsQueryHandler	190D018	public void InitializeSpawnerQuery(List<BoardPositionEntity> positions, List<ItemEntity> inventoryItems, List<RewardEntity> activeRewards) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01719_ItemChainManager.SpawnerPointsQueryHandler.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1719		ItemChainManager.SpawnerPointsQueryHandler	190F200	public void SetQueryLock(bool locked) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01719_ItemChainManager.SpawnerPointsQueryHandler.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1719		ItemChainManager.SpawnerPointsQueryHandler	1903D14	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01719_ItemChainManager.SpawnerPointsQueryHandler.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1720		ItemChainManager.SpawnerPointsQuery	190F2E4	public int CompareTo(ItemChainManager.SpawnerPointsQuery other) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01720_ItemChainManager.SpawnerPointsQuery.txt		signature only
1720		ItemChainManager.SpawnerPointsQuery	190B648	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01720_ItemChainManager.SpawnerPointsQuery.txt		signature only
1721		ItemChainManager.	190F30C	private static void .cctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01721_ItemChainManager..txt		signature only
1721		ItemChainManager.	190F380	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01721_ItemChainManager..txt		signature only
1721		ItemChainManager.	190F388	internal bool <SetWaitingArchiveTasksReadyForRemoval>b__14_0(InventoryEntity.ArchiveTaskEntity a) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01721_ItemChainManager..txt		signature only
1721		ItemChainManager.	190F3AC	internal int <ProcessChainData>b__20_0(int i) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01721_ItemChainManager..txt		signature only
1721		ItemChainManager.	190F3B4	internal int <GetAllLinksOrderedByUnlockLevel>b__49_0(ItemLinkModel link) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01721_ItemChainManager..txt		signature only
1721		ItemChainManager.	190F3D0	internal int <GetAllLinksOrderedByArchiveLevel>b__50_0(ItemLinkModel link) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01721_ItemChainManager..txt		signature only
1721		ItemChainManager.	190F3EC	internal int <GetSpawnersToRemoveByArchive>b__54_1(BoardPosition p) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01721_ItemChainManager..txt		signature only
1721		ItemChainManager.	190F438	internal int <GetSpawnersToRemoveByArchive>b__54_4(ItemEntity ie) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01721_ItemChainManager..txt		signature only
1721		ItemChainManager.	190F454	internal int <GetSpawnersToRemoveByArchive>b__54_6(RewardEntity re) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01721_ItemChainManager..txt		signature only
1721		ItemChainManager.	190F470	internal int <GetSpawnersToRemoveByArchive>b__54_7(ItemChainManager.SpawnerPointsQuery q) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01721_ItemChainManager..txt		signature only
1721		ItemChainManager.	190F48C	internal int <GetSpawnersToRemoveByArchive>b__54_8(int index) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01721_ItemChainManager..txt		signature only
1721		ItemChainManager.	190F494	internal bool <GetPossibleArchiveLinks>b__55_0(ItemLinkModel l) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01721_ItemChainManager..txt		signature only
1722		ItemChainManager.	19044D0	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01722_ItemChainManager..txt		signature only
1722		ItemChainManager.	190F4BC	internal bool <SetArchiveTaskForRemoval>b__0(InventoryEntity.ArchiveTaskEntity a) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01722_ItemChainManager..txt		signature only
1723		ItemChainManager.	1906528	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01723_ItemChainManager..txt		signature only
1723		ItemChainManager.	190F4EC	internal bool <FindActiveLinkDataBySetID>b__0(ItemLinkScriptableData l) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01723_ItemChainManager..txt		signature only
1724		ItemChainManager.	1906724	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01724_ItemChainManager..txt		signature only
1724		ItemChainManager.	190F548	internal bool <FindActiveLinkDataByDefaultSetID>b__0(ItemLinkScriptableData l) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01724_ItemChainManager..txt		signature only
1725		ItemChainManager.	1906F20	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01725_ItemChainManager..txt		signature only
1725		ItemChainManager.	190F594	internal bool <GetItemLinksAtUnlockLevel>b__0(ItemLinkModel l) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01725_ItemChainManager..txt		signature only
1726		ItemChainManager.	190707C	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01726_ItemChainManager..txt		signature only
1726		ItemChainManager.	190F5C4	internal bool <GetItemLinksAtArchiveLevel>b__0(ItemLinkModel l) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01726_ItemChainManager..txt		signature only
1727		ItemChainManager.	19071B4	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01727_ItemChainManager..txt		signature only
1727		ItemChainManager.	190F5F4	internal bool <GetItemLinkWithItemSet>b__0(ItemLinkModel l) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01727_ItemChainManager..txt		signature only
1728		ItemChainManager.	19085D4	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01728_ItemChainManager..txt		signature only
1728		ItemChainManager.	190F698	internal bool <ReplaceOldSetIDs>b__3(BoardTaskGoal g) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01728_ItemChainManager..txt		signature only
1728		ItemChainManager.	190F7B0	internal bool <ReplaceOldSetIDs>b__4(BoardTaskGoal g) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01728_ItemChainManager..txt		signature only
1729		ItemChainManager.	19085DC	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01729_ItemChainManager..txt		signature only
1729		ItemChainManager.	190F8C8	internal bool <ReplaceOldSetIDs>b__0(ItemLinkModel c) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01729_ItemChainManager..txt		signature only
1730		ItemChainManager.	1908640	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01730_ItemChainManager..txt		signature only
1730		ItemChainManager.	190F99C	internal bool <ReplaceOldSetIDs>b__1(ItemLinkModel c) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01730_ItemChainManager..txt		signature only
1731		ItemChainManager.	1908648	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01731_ItemChainManager..txt		signature only
1731		ItemChainManager.	190FA50	internal bool <ReplaceOldSetIDs>b__2(ItemLinkModel c) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01731_ItemChainManager..txt		signature only
1732		ItemChainManager.	190F7A8	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01732_ItemChainManager..txt		signature only
1732		ItemChainManager.	190FB04	internal bool <ReplaceOldSetIDs>b__5(ItemLinkModel l) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01732_ItemChainManager..txt		signature only
1733		ItemChainManager.	190F8C0	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01733_ItemChainManager..txt		signature only
1733		ItemChainManager.	190FB3C	internal bool <ReplaceOldSetIDs>b__6(ItemLinkModel l) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01733_ItemChainManager..txt		signature only
1734		ItemChainManager.	1909AB4	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01734_ItemChainManager..txt		signature only
1734		ItemChainManager.	190FB74	internal bool <GetAllLinksOrderedByArchiveLevel>b__1(ItemLinkModel l) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01734_ItemChainManager..txt		signature only
1735		ItemChainManager.	190B570	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01735_ItemChainManager..txt		signature only
1735		ItemChainManager.	190FC14	internal bool <GetSpawnersToRemoveByArchive>b__0(BoardPosition p) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01735_ItemChainManager..txt		signature only
1735		ItemChainManager.	190FCE4	internal bool <GetSpawnersToRemoveByArchive>b__2(InventoryEntity.InventorySpawnerEntity s) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01735_ItemChainManager..txt		signature only
1735		ItemChainManager.	190FD20	internal bool <GetSpawnersToRemoveByArchive>b__3(ItemEntity ie) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01735_ItemChainManager..txt		signature only
1735		ItemChainManager.	190FD68	internal bool <GetSpawnersToRemoveByArchive>b__5(RewardEntity ar) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01735_ItemChainManager..txt		signature only
1736		ItemChainManager.	190C0E0	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01736_ItemChainManager..txt		signature only
1736		ItemChainManager.	190FDB0	internal bool <GetMatchingIDFromAnotherLink>b__0(int id) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01736_ItemChainManager..txt		signature only
1737		ItemChainManager.	190C3E0	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01737_ItemChainManager..txt		signature only
1737		ItemChainManager.	190FE0C	internal bool <IsSpawnerSellable>b__0(InventoryEntity.InventorySpawnerEntity item) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01737_ItemChainManager..txt		signature only
1738		ItemChainManager.	190CC8C	public void .ctor() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01738_ItemChainManager..txt		signature only
1738		ItemChainManager.	190FEC0	internal bool <CurrentRequiredLevelForSpawner>b__0(KiteSpawnerBackupItem.KiteBackupSpawnerModel s) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01738_ItemChainManager..txt		signature only
1739	MergePuzzle	ItemChainManager	190328C	public void .ctor(KiteNewSpawnerConfig kiteConfig, BoardEntity boardEntity) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	19040E0	public void SetBoardEntity(BoardEntity boardEntity) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	19040E8	public void SetWaitingArchiveTasksReadyForRemoval() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	19043A0	public void SetArchiveTaskForRemoval(ItemLinkID linkID) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	19044D8	public void TryEnqueueArchivePopup() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	19047C8	public void UpdateArchiveTasks() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1903DCC	private void InitializeChains() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1904CDC	private void ClearAllCaches() { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1904DCC	private void ProcessChainData(ItemChainScriptableData chainData, int userLevel) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1905B3C	private KiteItemChain FindKiteChain(int chainIndex) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1905D00	private static KiteItemLink FindKiteLink(KiteItemChain kiteChain, int linkIndex) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1906298	private ItemLinkModel FindActiveLinkBySetID(int setId) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1906354	public ItemLinkScriptableData FindActiveLinkDataBySetID(int setId) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1906530	public ItemLinkScriptableData FindActiveLinkDataByDefaultSetID(int defaultSetId) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1905EC0	private void CacheLinkById(ItemLinkModel link) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1905F48	private void UpdateActiveLinkIfNecessary(ItemLinkModel link, int chainIndex, int userLevel) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1906050	private void BuildReverseIndexForLink(ItemLinkModel link, int chainIndex) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1906830	private void AddSetIdToChainIndex(int setId, int chainIndex) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	19068A4	public ItemChainModel FindItemChainWithSetId(int setId) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1906960	public List<ItemChainModel> FindAllItemChainsWithSetId(int setId) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1906B1C	public ItemChainModel GetItemChain(int chainIndex) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1906B78	public ItemChainScriptableData GetItemChainData(int chainIndex) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
1739	MergePuzzle	ItemChainManager	1906C18	public ItemLinkScriptableData GetItemLinkData(ItemLinkID linkID) { }	MergePuzzle/ItemChainManager.cs	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	ghidra_data_pseudocode.c	native pseudocode (unverified)
